word,block,id,cond,order,word_duration,vot_duration,mem_1,mem_2
party,b,26,g2,14,428.053296,53.232269,2.2,1.968031607
popular,b,26,g2,17,532.871475,66.40314,2.2,1.968031607
peal,b,26,g2,18,470.858626,66.40314,2.2,1.968031607
pave,b,26,g2,20,475.248916,34.024749,2.2,1.968031607
pointer,b,26,g2,22,474.151344,52.134696,2.2,1.968031607
picture,b,26,g2,25,441.224167,20.853879,2.2,1.968031607
point,b,26,g2,29,474.151344,55.427414,2.2,1.968031607
parcel,b,26,g2,30,511.468811,42.256543,2.2,1.968031607
polarize,b,26,g2,31,739.763902,56.524987,2.2,1.968031607
Paris,b,26,g2,32,453.297465,55.9762,2.2,1.968031607
peacock,b,26,g2,33,614.640631,36.219894,2.2,1.968031607
policy,b,26,g2,34,712.781041,54.329841,2.2,1.968031607
perk,b,26,g2,35,382.504035,41.158971,2.2,1.968031607
porcelain,b,26,g2,40,663.482609,99.330316,2.2,1.968031607
personal,b,26,g2,43,589.945248,53.781055,2.2,1.968031607
panther,b,26,g2,46,514.761528,38.963826,2.2,1.968031607
permit,b,26,g2,47,400.065196,56.524987,2.2,1.968031607
peace,b,26,g2,49,445.614457,49.939551,2.2,1.968031607
public,b,26,g2,52,543.847201,80.122797,2.2,1.968031607
pallet,b,26,g2,54,413.236067,68.598285,2.2,1.968031607
positive,b,26,g2,58,703.544008,69.147071,2.2,1.968031607
paw,b,26,g2,59,509.273666,82.866728,2.2,1.968031607
pocket,b,26,g2,61,481.165101,52.134696,2.2,1.968031607
possibly,b,26,g2,62,647.019021,47.744406,2.2,1.968031607
pitiful,b,26,g2,63,544.118684,41.158971,2.2,1.968031607
pamper,b,26,g2,66,471.407412,51.037124,2.2,1.968031607
park,b,26,g2,67,405.004273,59.268918,2.2,1.968031607
pain,b,26,g2,68,444.516885,68.049498,2.2,1.968031607
pendant,b,26,g2,70,564.152293,71.342216,2.2,1.968031607
panama,b,26,g2,73,580.799503,95.488812,2.2,1.968031607
piping,b,26,g2,76,507.07852,46.098047,2.2,1.968031607
pattern,b,26,g2,77,524.639681,65.854353,2.2,1.968031607
politic,b,26,g2,79,623.421211,57.073773,2.2,1.968031607
pall,a,27,g2,0,437.382665,82.317942,3.6,0.967591848
policy,a,27,g2,4,702.967878,104.488921,3.6,0.967591848
Paris,a,27,g2,7,592.414867,69.037323,3.6,0.967591848
purchase,a,27,g2,8,662.385127,76.500817,3.6,0.967591848
pebble,a,27,g2,9,376.906467,64.372639,3.6,0.967591848
peal,a,27,g2,14,416.089812,83.031375,3.6,0.967591848
panther,a,27,g2,16,512.182303,59.707955,3.6,0.967591848
personal,a,27,g2,17,566.292637,67.17145,3.6,0.967591848
possibly,a,27,g2,18,564.426763,84.897249,3.6,0.967591848
payment,a,27,g2,21,397.431076,61.573829,3.6,0.967591848
porcelain,a,27,g2,23,598.012488,78.366691,3.6,0.967591848
paw,a,27,g2,25,419.821559,69.97026,3.6,0.967591848
piping,a,27,g2,28,552.298585,82.098438,3.6,0.967591848
pave,a,27,g2,29,492.59063,92.360743,3.6,0.967591848
party,a,27,g2,30,486.060072,81.165501,3.6,0.967591848
park,a,27,g2,32,427.285054,81.165501,3.6,0.967591848
public,a,27,g2,38,456.206095,69.97026,3.6,0.967591848
parcel,a,27,g2,40,486.060072,71.836134,3.6,0.967591848
pain,a,27,g2,41,433.815611,69.97026,3.6,0.967591848
pointer,a,27,g2,42,535.505722,66.238513,3.6,0.967591848
power,a,27,g2,44,466.468399,88.628996,3.6,0.967591848
positive,a,27,g2,47,651.189886,78.366691,3.6,0.967591848
polarize,a,27,g2,49,691.306168,91.427806,3.6,0.967591848
pocket,a,27,g2,50,417.022749,72.76907,3.6,0.967591848
panama,a,27,g2,53,488.858883,85.830185,3.6,0.967591848
pair,a,27,g2,54,427.285054,83.964312,3.6,0.967591848
pamper,a,27,g2,55,495.38944,67.17145,3.6,0.967591848
politic,a,27,g2,57,573.756131,71.836134,3.6,0.967591848
permit,a,27,g2,58,430.083864,70.903197,3.6,0.967591848
pendant,a,27,g2,59,444.077916,62.506766,3.6,0.967591848
peacock,a,27,g2,61,721.160145,91.427806,3.6,0.967591848
pallet,a,27,g2,62,409.559255,83.964312,3.6,0.967591848
point,a,27,g2,65,470.200147,97.958364,3.6,0.967591848
pastry,a,27,g2,68,591.48193,72.76907,3.6,0.967591848
pattern,a,27,g2,70,515.91405,79.299628,3.6,0.967591848
peace,a,27,g2,71,480.462451,85.830185,3.6,0.967591848
pitiful,a,27,g2,73,451.541411,54.110334,3.6,0.967591848
popular,a,27,g2,74,528.042228,58.775018,3.6,0.967591848
perk,a,27,g2,76,385.302898,75.567881,3.6,0.967591848
picture,a,27,g2,77,530.841039,60.640892,3.6,0.967591848
pall,b,27,g2,0,430.248444,97.683958,3.6,0.967591848
pebble,b,27,g2,3,400.613985,46.098048,3.6,0.967591848
power,b,27,g2,7,428.053299,93.293668,3.6,0.967591848
purchase,b,27,g2,8,547.688708,83.415515,3.6,0.967591848
pair,b,27,g2,10,384.150396,93.293668,3.6,0.967591848
payment,b,27,g2,11,364.39409,64.756781,3.6,0.967591848
pastry,b,27,g2,13,908.090177,96.586385,3.6,0.967591848
party,b,27,g2,14,468.663483,77.927652,3.6,0.967591848
popular,b,27,g2,17,576.656719,83.415515,3.6,0.967591848
peal,b,27,g2,18,400.613985,80.122797,3.6,0.967591848
pave,b,27,g2,20,454.39504,93.293668,3.6,0.967591848
pointer,b,27,g2,22,533.420264,77.927652,3.6,0.967591848
picture,b,27,g2,25,476.346491,59.268918,3.6,0.967591848
point,b,27,g2,29,370.979525,91.098523,3.6,0.967591848
parcel,b,27,g2,30,531.225119,86.708232,3.6,0.967591848
polarize,b,27,g2,31,682.336978,84.513087,3.6,0.967591848
Paris,b,27,g2,32,550.780878,80.122797,3.6,0.967591848
peacock,b,27,g2,33,555.371716,83.415515,3.6,0.967591848
policy,b,27,g2,34,587.20132,80.122797,3.6,0.967591848
perk,b,27,g2,35,373.174671,55.976201,3.6,0.967591848
porcelain,b,27,g2,40,630.00665,76.830079,3.6,0.967591848
personal,b,27,g2,43,555.371716,81.220369,3.6,0.967591848
panther,b,27,g2,46,572.932877,61.464063,3.6,0.967591848
permit,b,27,g2,47,425.858153,71.342216,3.6,0.967591848
peace,b,27,g2,49,460.980475,83.415515,3.6,0.967591848
pallet,b,27,g2,54,388.540686,92.196095,3.6,0.967591848
positive,b,27,g2,58,538.908127,79.025224,3.6,0.967591848
paw,b,27,g2,59,418.986676,96.586385,3.6,0.967591848
pocket,b,27,g2,61,380.857678,82.317942,3.6,0.967591848
possibly,b,27,g2,62,567.445014,80.122797,3.6,0.967591848
pitiful,b,27,g2,63,503.785805,57.073773,3.6,0.967591848
pamper,b,27,g2,66,515.859103,74.634934,3.6,0.967591848
park,b,27,g2,67,401.711557,87.805805,3.6,0.967591848
pain,b,27,g2,68,454.39504,80.122797,3.6,0.967591848
pendant,b,27,g2,70,436.833879,60.366491,3.6,0.967591848
panama,b,27,g2,73,514.761531,63.659209,3.6,0.967591848
piping,b,27,g2,76,581.713457,76.830079,3.6,0.967591848
pattern,b,27,g2,77,493.907652,96.586385,3.6,0.967591848
politic,b,27,g2,79,580,75.732504,3.6,0.967591848
pall,a,28,g2,0,408.296992,65.854354,11.90714286,2.198905607
policy,a,28,g2,4,553.17657,80.122797,11.90714286,2.198905607
Paris,a,28,g2,7,588.298892,90.00095,11.90714286,2.198905607
purchase,a,28,g2,8,604.519587,66.951926,11.90714286,2.198905607
pebble,a,28,g2,9,318.296042,62.561636,11.90714286,2.198905607
peal,a,28,g2,14,373.17467,68.049499,11.90714286,2.198905607
panther,a,28,g2,16,456.590185,51.58591,11.90714286,2.198905607
personal,a,28,g2,17,534.517836,90.00095,11.90714286,2.198905607
possibly,a,28,g2,18,638.552801,75.732507,11.90714286,2.198905607
payment,a,28,g2,21,545.493562,77.927652,11.90714286,2.198905607
porcelain,a,28,g2,23,600.37219,79.025224,11.90714286,2.198905607
paw,a,28,g2,25,403.313179,68.049499,11.90714286,2.198905607
piping,a,28,g2,28,400.613984,39.512612,11.90714286,2.198905607
pave,a,28,g2,29,537.810554,64.756781,11.90714286,2.198905607
party,a,28,g2,30,346.832929,80.122797,11.90714286,2.198905607
park,a,28,g2,32,214.026649,60.366491,11.90714286,2.198905607
public,a,28,g2,38,500.493087,57.073773,11.90714286,2.198905607
parcel,a,28,g2,40,448.907177,62.561636,11.90714286,2.198905607
pain,a,28,g2,41,473.053773,79.025224,11.90714286,2.198905607
pointer,a,28,g2,42,440.126596,74.634934,11.90714286,2.198905607
power,a,28,g2,44,419.791305,91.098522,11.90714286,2.198905607
positive,a,28,g2,47,651.472216,71.342216,11.90714286,2.198905607
polarize,a,28,g2,49,820.498485,85.61066,11.90714286,2.198905607
pocket,a,28,g2,50,347.930501,72.439789,11.90714286,2.198905607
panama,a,28,g2,53,576.225594,71.342216,11.90714286,2.198905607
pair,a,28,g2,54,363.296517,71.342216,11.90714286,2.198905607
pamper,a,28,g2,55,466.468338,51.58591,11.90714286,2.198905607
politic,a,28,g2,57,589.396464,51.58591,11.90714286,2.198905607
permit,a,28,g2,58,429.150871,59.268918,11.90714286,2.198905607
pendant,a,28,g2,59,586.103747,71.342216,11.90714286,2.198905607
peacock,a,28,g2,61,563.329116,33.475963,11.90714286,2.198905607
pallet,a,28,g2,62,463.17562,72.439789,11.90714286,2.198905607
point,a,28,g2,65,439.029024,106.464538,11.90714286,2.198905607
pastry,a,28,g2,68,519.15182,64.756781,11.90714286,2.198905607
pattern,a,28,g2,70,549.883852,90.00095,11.90714286,2.198905607
peace,a,28,g2,71,521.346966,70.244644,11.90714286,2.198905607
pitiful,a,28,g2,73,463.17562,64.756781,11.90714286,2.198905607
popular,a,28,g2,74,525.737256,69.147071,11.90714286,2.198905607
perk,a,28,g2,76,380.857678,63.659208,11.90714286,2.198905607
picture,a,28,g2,77,463.17562,54.878628,11.90714286,2.198905607
pall,b,28,g2,0,435.736304,74.634934,11.90714286,2.198905607
pebble,b,28,g2,3,361.101371,77.927651,11.90714286,2.198905607
power,b,28,g2,7,464.273191,86.708232,11.90714286,2.198905607
purchase,b,28,g2,8,653.05567,64.756781,11.90714286,2.198905607
pair,b,28,g2,10,419.272716,58.171345,11.90714286,2.198905607
payment,b,28,g2,11,457.687755,50.488338,11.90714286,2.198905607
pastry,b,28,g2,13,534.517834,64.756781,11.90714286,2.198905607
party,b,28,g2,14,400.613983,63.659208,11.90714286,2.198905607
popular,b,28,g2,17,568.542584,54.878628,11.90714286,2.198905607
peal,b,28,g2,18,498.29794,73.537361,11.90714286,2.198905607
pave,b,28,g2,20,588.29889,85.610659,11.90714286,2.198905607
pointer,b,28,g2,22,541.10327,85.610659,11.90714286,2.198905607
picture,b,28,g2,25,548.786278,50.488338,11.90714286,2.198905607
point,b,28,g2,29,450.004748,94.39124,11.90714286,2.198905607
parcel,b,28,g2,30,474.151344,71.342216,11.90714286,2.198905607
polarize,b,28,g2,31,723.300314,73.537361,11.90714286,2.198905607
Paris,b,28,g2,32,619.030921,80.122797,11.90714286,2.198905607
peacock,b,28,g2,33,599.274615,57.073773,11.90714286,2.198905607
policy,b,28,g2,34,594.884325,68.049498,11.90714286,2.198905607
perk,b,28,g2,35,446.71203,83.415514,11.90714286,2.198905607
porcelain,b,28,g2,40,616.835776,52.683483,11.90714286,2.198905607
personal,b,28,g2,43,540.005697,65.854353,11.90714286,2.198905607
panther,b,28,g2,46,544.395987,42.80533,11.90714286,2.198905607
permit,b,28,g2,47,570.737729,71.342216,11.90714286,2.198905607
peace,b,28,g2,49,597.07947,87.805804,11.90714286,2.198905607
public,b,28,g2,52,538.908125,74.634934,11.90714286,2.198905607
pallet,b,28,g2,54,452.199893,73.537361,11.90714286,2.198905607
positive,b,28,g2,58,741.917706,52.683483,11.90714286,2.198905607
paw,b,28,g2,59,586.103744,106.464538,11.90714286,2.198905607
pocket,b,28,g2,61,603.664905,85.610659,11.90714286,2.198905607
possibly,b,28,g2,62,613.543058,34.024749,11.90714286,2.198905607
pitiful,b,28,g2,63,521.275609,71.342216,11.90714286,2.198905607
pamper,b,28,g2,66,471.956199,75.732506,11.90714286,2.198905607
park,b,28,g2,67,455.49261,62.561636,11.90714286,2.198905607
pain,b,28,g2,68,545.49356,69.147071,11.90714286,2.198905607
pendant,b,28,g2,70,643.177517,73.537361,11.90714286,2.198905607
panama,b,28,g2,73,601.46976,77.927651,11.90714286,2.198905607
piping,b,28,g2,76,387.443112,58.171345,11.90714286,2.198905607
pattern,b,28,g2,77,441.224167,74.634934,11.90714286,2.198905607
politic,b,28,g2,79,655.2508,59.268917,11.90714286,2.198905607
pall,a,29,g2,0,329.271767,78.476438,8.371428571,2.884883637
policy,a,29,g2,4,595.433113,68.598285,8.371428571,2.884883637
Paris,a,29,g2,7,544.395989,66.951926,8.371428571,2.884883637
purchase,a,29,g2,8,639.884801,86.708232,8.371428571,2.884883637
pebble,a,29,g2,9,357.808654,64.756781,8.371428571,2.884883637
peal,a,29,g2,14,358.906226,83.415514,8.371428571,2.884883637
panther,a,29,g2,16,536.406709,64.756781,8.371428571,2.884883637
personal,a,29,g2,17,561.95715,69.147071,8.371428571,2.884883637
possibly,a,29,g2,18,595.981899,63.659208,8.371428571,2.884883637
payment,a,29,g2,21,425.858152,69.147071,8.371428571,2.884883637
porcelain,a,29,g2,23,592.689181,62.561636,8.371428571,2.884883637
paw,a,29,g2,25,368.784379,83.415514,8.371428571,2.884883637
piping,a,29,g2,28,507.078522,62.561636,8.371428571,2.884883637
pave,a,29,g2,29,475.248918,50.488338,8.371428571,2.884883637
party,a,29,g2,30,420.37029,88.903377,8.371428571,2.884883637
park,a,29,g2,32,410.492137,69.147071,8.371428571,2.884883637
public,a,29,g2,38,465.370765,51.58591,8.371428571,2.884883637
parcel,a,29,g2,40,489.696912,62.561636,8.371428571,2.884883637
pain,a,29,g2,41,428.053298,63.659208,8.371428571,2.884883637
pointer,a,29,g2,42,468.663482,55.9762,8.371428571,2.884883637
power,a,29,g2,44,464.910843,82.317942,8.371428571,2.884883637
positive,a,29,g2,47,509.273667,60.366491,8.371428571,2.884883637
polarize,a,29,g2,49,772.596753,75.732506,8.371428571,2.884883637
pocket,a,29,g2,50,434.638733,61.464063,8.371428571,2.884883637
panama,a,29,g2,53,519.15182,65.854353,8.371428571,2.884883637
pair,a,29,g2,54,353.418364,68.049499,8.371428571,2.884883637
pamper,a,29,g2,55,476.34649,45.000475,8.371428571,2.884883637
politic,a,29,g2,57,622.322741,76.830079,8.371428571,2.884883637
permit,a,29,g2,58,424.76058,77.927652,8.371428571,2.884883637
pendant,a,29,g2,59,445.614458,50.488338,8.371428571,2.884883637
peacock,a,29,g2,61,519.518115,65.854353,8.371428571,2.884883637
pallet,a,29,g2,62,395.126121,48.293193,8.371428571,2.884883637
point,a,29,g2,65,306.222744,80.122797,8.371428571,2.884883637
pastry,a,29,g2,68,535.615408,74.634934,8.371428571,2.884883637
pattern,a,29,g2,70,488.419788,75.732506,8.371428571,2.884883637
peace,a,29,g2,71,492.810078,98.78153,8.371428571,2.884883637
pitiful,a,29,g2,73,505.980949,71.342216,8.371428571,2.884883637
popular,a,29,g2,74,553.660393,75.732506,8.371428571,2.884883637
perk,a,29,g2,76,433.54116,90.00095,8.371428571,2.884883637
picture,a,29,g2,77,553.176569,74.634934,8.371428571,2.884883637
pall,b,29,g2,0,334.210844,72.988575,8.371428571,2.884883637
pebble,b,29,g2,3,364.39409,62.01285,8.371428571,2.884883637
power,b,29,g2,7,377.016174,67.500712,8.371428571,2.884883637
purchase,b,29,g2,8,530.676333,75.18372,8.371428571,2.884883637
pair,b,29,g2,10,325.430264,72.439789,8.371428571,2.884883637
payment,b,29,g2,11,328.174195,52.683483,8.371428571,2.884883637
pastry,b,29,g2,13,504.883377,35.671108,8.371428571,2.884883637
party,b,29,g2,14,426.406939,84.513087,8.371428571,2.884883637
peal,b,29,g2,18,311.710607,65.854354,8.371428571,2.884883637
pave,b,29,g2,20,475.797705,89.452164,8.371428571,2.884883637
pointer,b,29,g2,22,482.38314,91.647309,8.371428571,2.884883637
picture,b,29,g2,25,469.761055,49.390765,8.371428571,2.884883637
point,b,29,g2,29,318.844829,79.574011,8.371428571,2.884883637
parcel,b,29,g2,30,461.529261,85.061873,8.371428571,2.884883637
polarize,b,29,g2,31,772.598659,90.00095,8.371428571,2.884883637
Paris,b,29,g2,32,558.664433,82.317942,8.371428571,2.884883637
peacock,b,29,g2,33,506.529736,32.378391,8.371428571,2.884883637
policy,b,29,g2,34,616.286992,65.305567,8.371428571,2.884883637
perk,b,29,g2,35,367.686807,53.781055,8.371428571,2.884883637
porcelain,b,29,g2,40,583.541779,71.342216,8.371428571,2.884883637
personal,b,29,g2,43,537.810554,68.049499,8.371428571,2.884883637
panther,b,29,g2,46,475.248918,54.878628,8.371428571,2.884883637
permit,b,29,g2,47,435.736306,103.171821,8.371428571,2.884883637
peace,b,29,g2,49,512.566385,99.879103,8.371428571,2.884883637
public,b,29,g2,52,458.78533,69.147071,8.371428571,2.884883637
pallet,b,29,g2,54,389.638259,94.39124,8.371428571,2.884883637
positive,b,29,g2,58,492.810079,79.025224,8.371428571,2.884883637
paw,b,29,g2,59,385.247968,109.757256,8.371428571,2.884883637
pocket,b,29,g2,61,403.906702,73.537361,8.371428571,2.884883637
possibly,b,29,g2,62,595.9819,87.805805,8.371428571,2.884883637
pitiful,b,29,g2,63,451.956836,74.634934,8.371428571,2.884883637
pamper,b,29,g2,66,478.541636,63.659208,8.371428571,2.884883637
park,b,29,g2,67,466.468338,100.976675,8.371428571,2.884883637
pain,b,29,g2,68,513.663958,118.537836,8.371428571,2.884883637
pendant,b,29,g2,70,400.613984,87.805805,8.371428571,2.884883637
panama,b,29,g2,73,533.420264,91.098522,8.371428571,2.884883637
piping,b,29,g2,76,470.858628,82.317942,8.371428571,2.884883637
pattern,b,29,g2,77,486.224644,96.586385,8.371428571,2.884883637
politic,b,29,g2,79,676.104697,97.683958,8.371428571,2.884883637
pall,a,30,g2,0,362.198945,81.494763,3,1.938414631
Paris,a,30,g2,7,571.286518,74.086148,3,1.938414631
purchase,a,30,g2,8,653.60446,75.732507,3,1.938414631
pebble,a,30,g2,9,352.574833,52.683483,3,1.938414631
peal,a,30,g2,14,390.187045,87.257019,3,1.938414631
panther,a,30,g2,16,444.516887,72.439789,3,1.938414631
personal,a,30,g2,17,508.724882,65.854354,3,1.938414631
payment,a,30,g2,21,395.126122,47.744406,3,1.938414631
porcelain,a,30,g2,23,559.762006,57.622559,3,1.938414631
paw,a,30,g2,25,340.083886,52.683483,3,1.938414631
piping,a,30,g2,28,406.650634,37.866253,3,1.938414631
pave,a,30,g2,29,517.157466,67.500712,3,1.938414631
party,a,30,g2,30,403.357916,62.561636,3,1.938414631
park,a,30,g2,32,327.625409,36.219894,3,1.938414631
public,a,30,g2,38,460.980475,49.390765,3,1.938414631
parcel,a,30,g2,40,423.114222,57.622559,3,1.938414631
pain,a,30,g2,41,373.723457,52.683483,3,1.938414631
pointer,a,30,g2,42,480.736781,27.9881,3,1.938414631
power,a,30,g2,44,428.053299,64.207995,3,1.938414631
positive,a,30,g2,47,553.17657,62.561636,3,1.938414631
polarize,a,30,g2,49,684.885278,62.561636,3,1.938414631
pocket,a,30,g2,50,337.499509,72.439789,3,1.938414631
panama,a,30,g2,53,452.748681,49.390765,3,1.938414631
pair,a,30,g2,54,325.97905,69.147071,3,1.938414631
pamper,a,30,g2,55,498.846729,65.854354,3,1.938414631
politic,a,30,g2,57,459.334116,49.390765,3,1.938414631
permit,a,30,g2,58,409.943351,98.78153,3,1.938414631
pendant,a,30,g2,59,459.334116,37.866253,3,1.938414631
peacock,a,30,g2,61,477.444064,49.390765,3,1.938414631
pallet,a,30,g2,62,362.198945,74.086148,3,1.938414631
point,a,30,g2,65,432.992375,69.147071,3,1.938414631
pastry,a,30,g2,68,558.115647,55.976201,3,1.938414631
pattern,a,30,g2,70,388.540686,52.683483,3,1.938414631
peace,a,30,g2,71,497.20037,59.268918,3,1.938414631
pitiful,a,30,g2,73,474.151346,41.158971,3,1.938414631
popular,a,30,g2,74,487.322217,54.329842,3,1.938414631
perk,a,30,g2,76,403.357916,65.854354,3,1.938414631
picture,a,30,g2,77,414.882428,29.634459,3,1.938414631
pall,b,30,g2,0,352.869577,90.00095,3,1.938414631
pebble,b,30,g2,3,374.010181,100.270826,3,1.938414631
power,b,30,g2,7,385.039972,53.143538,3,1.938414631
purchase,b,30,g2,8,582.256139,60.162496,3,1.938414631
pair,b,30,g2,10,379.023722,54.146246,3,1.938414631
payment,b,30,g2,11,487.316214,58.157079,3,1.938414631
pastry,b,30,g2,13,510.378504,47.127288,3,1.938414631
party,b,30,g2,14,434.172676,70.189578,3,1.938414631
popular,b,30,g2,17,525.419128,43.116455,3,1.938414631
peal,b,30,g2,18,420.134761,82.222077,3,1.938414631
pave,b,30,g2,20,470.270174,64.173329,3,1.938414631
pointer,b,30,g2,22,392.058929,52.140829,3,1.938414631
picture,b,30,g2,25,416.123928,25.067706,3,1.938414631
point,b,30,g2,29,418.129344,64.173329,3,1.938414631
parcel,b,30,g2,30,397.072471,64.173329,3,1.938414631
polarize,b,30,g2,31,655.771202,52.140829,3,1.938414631
Paris,b,30,g2,32,515.336502,59.159787,3,1.938414631
peacock,b,30,g2,33,512.383921,67.181453,3,1.938414631
policy,b,30,g2,34,533.440794,59.159787,3,1.938414631
perk,b,30,g2,35,384.037263,72.194995,3,1.938414631
porcelain,b,30,g2,40,559.511209,45.121872,3,1.938414631
personal,b,30,g2,43,521.408295,52.140829,3,1.938414631
panther,b,30,g2,46,485.310798,52.140829,3,1.938414631
permit,b,30,g2,47,363.158256,78.211244,3,1.938414631
peace,b,30,g2,49,562.519334,71.192286,3,1.938414631
public,b,30,g2,52,396.069762,32.086664,3,1.938414631
pallet,b,30,g2,54,320.866643,61.165204,3,1.938414631
positive,b,30,g2,58,630.703495,94.254576,3,1.938414631
paw,b,30,g2,59,330.893726,71.192286,3,1.938414631
pocket,b,30,g2,61,387.045388,67.181453,3,1.938414631
possibly,b,30,g2,62,522.321337,61.165204,3,1.938414631
pitiful,b,30,g2,63,364.985806,46.12458,3,1.938414631
pamper,b,30,g2,66,450.216008,36.097497,3,1.938414631
park,b,30,g2,67,481.534436,89.241035,3,1.938414631
pain,b,30,g2,68,467.262049,76.205828,3,1.938414631
pendant,b,30,g2,70,533.440794,52.140829,3,1.938414631
panama,b,30,g2,73,511.381212,64.173329,3,1.938414631
piping,b,30,g2,76,424.145594,44.119163,3,1.938414631
pattern,b,30,g2,77,421.137469,64.173329,3,1.938414631
politic,b,30,g2,79,493.332413,64.173322,3,1.938414631
pall,a,31,g1,0,371.528307,73.537361,8.25,3.426064463
policy,a,31,g1,4,547.345834,50.488337,8.25,3.426064463
Paris,a,31,g1,7,598.137047,80.122796,8.25,3.426064463
purchase,a,31,g1,8,681.592551,86.708231,8.25,3.426064463
pebble,a,31,g1,9,450.004744,76.830078,8.25,3.426064463
peal,a,31,g1,14,322.686329,94.391239,8.25,3.426064463
panther,a,31,g1,16,520.249387,92.196094,8.25,3.426064463
personal,a,31,g1,17,544.395983,88.903376,8.25,3.426064463
possibly,a,31,g1,18,673.152074,74.634933,8.25,3.426064463
payment,a,31,g1,21,577.323159,82.317941,8.25,3.426064463
porcelain,a,31,g1,23,638.787222,82.317941,8.25,3.426064463
paw,a,31,g1,25,375.369811,90.000949,8.25,3.426064463
piping,a,31,g1,28,490.614928,64.75678,8.25,3.426064463
pave,a,31,g1,29,467.565905,85.610659,8.25,3.426064463
party,a,31,g1,30,346.832925,54.878627,8.25,3.426064463
park,a,31,g1,32,448.907171,71.342216,8.25,3.426064463
public,a,31,g1,38,511.468807,59.268917,8.25,3.426064463
parcel,a,31,g1,40,462.078042,70.244643,8.25,3.426064463
pain,a,31,g1,41,363.296513,94.391239,8.25,3.426064463
pointer,a,31,g1,42,495.005218,103.171819,8.25,3.426064463
power,a,31,g1,44,412.687277,92.196094,8.25,3.426064463
positive,a,31,g1,47,570.737724,71.342216,8.25,3.426064463
polarize,a,31,g1,49,717.812445,100.976674,8.25,3.426064463
pocket,a,31,g1,50,414.882422,64.75678,8.25,3.426064463
panama,a,31,g1,53,436.833873,102.074247,8.25,3.426064463
pair,a,31,g1,54,359.80294,88.903376,8.25,3.426064463
pamper,a,31,g1,55,452.199889,69.14707,8.25,3.426064463
politic,a,31,g1,57,601.469755,85.610659,8.25,3.426064463
permit,a,31,g1,58,340.247489,71.342216,8.25,3.426064463
pendant,a,31,g1,59,515.162695,71.342216,8.25,3.426064463
peacock,a,31,g1,61,585.006167,72.439788,8.25,3.426064463
pallet,a,31,g1,62,426.955721,73.537361,8.25,3.426064463
point,a,31,g1,65,504.883371,95.488812,8.25,3.426064463
pastry,a,31,g1,68,532.462448,79.025223,8.25,3.426064463
pattern,a,31,g1,70,444.516881,73.537361,8.25,3.426064463
peace,a,31,g1,71,503.785799,110.854827,8.25,3.426064463
pitiful,a,31,g1,73,455.492607,66.951925,8.25,3.426064463
popular,a,31,g1,74,502.688226,42.805329,8.25,3.426064463
perk,a,31,g1,76,410.492132,76.830078,8.25,3.426064463
picture,a,31,g1,77,470.858622,61.464063,8.25,3.426064463
pall,b,31,g1,0,388.540684,80.122796,8.25,3.426064463
pebble,b,31,g1,3,403.9067,90.000949,8.25,3.426064463
power,b,31,g1,7,429.150868,82.317941,8.25,3.426064463
purchase,b,31,g1,8,564.152292,87.805804,8.25,3.426064463
pair,b,31,g1,10,387.443111,91.098522,8.25,3.426064463
payment,b,31,g1,11,525.737253,90.000949,8.25,3.426064463
pastry,b,31,g1,13,552.078994,75.732506,8.25,3.426064463
party,b,31,g1,14,415.979998,83.415514,8.25,3.426064463
popular,b,31,g1,17,497.200367,58.171345,8.25,3.426064463
peal,b,31,g1,18,357.808652,82.317941,8.25,3.426064463
pave,b,31,g1,20,492.810076,82.317941,8.25,3.426064463
pointer,b,31,g1,22,474.151343,79.025224,8.25,3.426064463
picture,b,31,g1,25,520.24939,72.439789,8.25,3.426064463
point,b,31,g1,29,385.247966,81.220369,8.25,3.426064463
parcel,b,31,g1,30,411.589707,86.708232,8.25,3.426064463
polarize,b,31,g1,31,676.104693,84.513087,8.25,3.426064463
Paris,b,31,g1,32,480.736778,49.390765,8.25,3.426064463
peacock,b,31,g1,33,552.078994,82.317941,8.25,3.426064463
policy,b,31,g1,34,569.640155,73.537361,8.25,3.426064463
perk,b,31,g1,35,450.004747,100.976675,8.25,3.426064463
porcelain,b,31,g1,40,553.176567,84.513087,8.25,3.426064463
personal,b,31,g1,43,471.956198,62.561636,8.25,3.426064463
panther,b,31,g1,46,508.176092,71.342216,8.25,3.426064463
permit,b,31,g1,47,341.345064,91.098522,8.25,3.426064463
peace,b,31,g1,49,453.297464,127.318416,8.25,3.426064463
public,b,31,g1,52,466.468335,79.025224,8.25,3.426064463
pallet,b,31,g1,54,523.542108,104.269393,8.25,3.426064463
positive,b,31,g1,58,605.860049,93.293667,8.25,3.426064463
paw,b,31,g1,59,375.369813,119.635408,8.25,3.426064463
pocket,b,31,g1,61,357.808652,71.342216,8.25,3.426064463
possibly,b,31,g1,62,540.617671,70.244643,8.25,3.426064463
pitiful,b,31,g1,63,423.663006,48.293192,8.25,3.426064463
pamper,b,31,g1,66,474.151343,82.317941,8.25,3.426064463
park,b,31,g1,67,425.858151,94.39124,8.25,3.426064463
pain,b,31,g1,68,414.882425,88.903377,8.25,3.426064463
pendant,b,31,g1,70,518.054245,61.464063,8.25,3.426064463
panama,b,31,g1,73,505.418528,95.488812,8.25,3.426064463
piping,b,31,g1,76,411.589707,60.36649,8.25,3.426064463
