,word,block,id,cond,order,word_duration,vot,KF,vot_per,word_id
506,permit,a,9,g2,58,518.597218,61.464063,77,11.85198471,permit9
541,permit,b,9,g2,47,459.334117,75.732507,77,16.48745525,permit9
586,permit,a,10,g2,58,549.864178,71.27869,77,12.96296301,permit10
620,permit,b,10,g2,47,452.510793,73.537362,77,16.2509631,permit10
665,permit,a,11,g1,58,429.150871,83.964301,77,19.56521743,permit11
700,permit,b,11,g1,47,457.687756,80.122797,77,17.50599529,permit11
743,permit,a,12,g1,58,267.237533,48.419344,77,18.11846691,permit12
777,permit,b,12,g1,47,387.722693,68.323892,77,17.621845,permit12
821,permit,a,13,g1,58,722.969585,129.465378,77,17.90744461,permit13
856,permit,b,13,g1,47,667.692234,110.554705,77,16.55773414,permit13
900,permit,a,14,g1,58,370.884285,49.03216,77,13.22033906,permit14
935,permit,b,14,g1,47,443.809127,98.190034,77,22.12438367,permit14
979,permit,a,15,g1,58,354.938787,53.095351,77,14.9590163,permit15
1014,permit,b,15,g1,47,634.44291,77.741712,77,12.25353941,permit15
1059,permit,a,16,g1,58,478.585501,74.188026,77,15.50151976,permit16
1094,permit,b,16,g1,47,501.860174,72.733359,77,14.49275371,permit16
1139,permit,a,17,g1,58,401.950609,82.916029,77,20.62841233,permit17
1174,permit,b,17,g1,47,432.036151,100.372035,77,23.23232321,permit17
1219,permit,a,18,g1,58,418.841861,89.291562,77,21.31868142,permit18
1254,permit,b,18,g1,47,350.574788,75.642693,77,21.57676353,permit18
1299,permit,a,19,g1,58,482.433989,64.005356,77,13.26717384,permit19
1334,permit,b,19,g1,47,380.395467,61.823355,77,16.25239004,permit19
1379,permit,a,20,g1,58,398.41884,66.951926,77,16.80440764,permit20
1414,permit,b,20,g1,47,443.419314,107.562111,77,24.25742578,permit20
1459,permit,a,21,g2,58,405.852142,99.644702,77,24.55197144,permit21
1494,permit,b,21,g2,47,372.394796,84.370696,77,22.65625001,permit21
1539,permit,a,22,g2,58,374.576798,62.550689,77,16.69902923,permit22
1574,permit,b,22,g2,47,421.467863,85.61066,77,20.31250008,permit22
1619,permit,a,23,g2,58,463.17562,55.9762,77,12.08530794,permit23
1654,permit,b,23,g2,47,418.175143,79.025224,77,18.89763783,permit23
1699,permit,a,24,g2,58,512.566385,75.732507,77,14.77516068,permit24
1734,permit,b,24,g2,47,439.761079,86.227663,77,19.60784324,permit24
1777,permit,a,25,g2,58,460.870631,95.488813,77,20.71922283,permit25
1810,permit,b,25,g2,47,378.458068,77.927652,77,20.59082857,permit25
1855,permit,a,26,g2,58,381.508499,62.561635,77,16.39849051,permit26
1890,permit,b,26,g2,47,400.065196,56.524987,77,14.12894387,permit26
1935,permit,a,27,g2,58,430.083864,70.903197,77,16.48590029,permit27
1970,permit,b,27,g2,47,425.858153,71.342216,77,16.75257724,permit27
2014,permit,a,28,g2,58,429.150871,59.268918,77,13.81074163,permit28
2049,permit,b,28,g2,47,570.737729,71.342216,77,12.49999998,permit28
2094,permit,a,29,g2,58,424.76058,77.927652,77,18.34625332,permit29
2128,permit,b,29,g2,47,435.736306,103.171821,77,23.67758196,permit29
2171,permit,a,30,g2,58,409.943351,98.78153,77,24.09638545,permit30
2206,permit,b,30,g2,47,363.158256,78.211244,77,21.53640808,permit30
2251,permit,a,31,g1,58,340.247489,71.342216,77,20.9677421,permit31
2286,permit,b,31,g1,47,341.345064,91.098522,77,26.68810292,permit31
2331,permit,a,32,g1,58,319.393615,51.037124,77,15.97938143,permit32
2366,permit,b,32,g1,47,319.9424,55.427414,77,17.32418523,permit32
2411,permit,a,33,g1,58,420.278055,93.293668,77,22.19808217,permit33
2446,permit,b,33,g1,47,557.56686,65.854354,77,11.8110237,permit33
2491,permit,a,34,g1,58,469.761055,103.171821,77,21.96261693,permit34
2526,permit,b,34,g1,47,529.029972,90.00095,77,17.01244821,permit34
2571,permit,a,35,g1,58,576.225594,55.976201,77,9.714285791,permit35
2606,permit,b,35,g1,47,535.615404,63.659208,77,11.88524593,permit35
2651,permit,a,36,g1,58,430.248443,90.00095,77,20.91836739,permit36
2686,permit,b,36,g1,47,457.170794,108.659682,77,23.76785294,permit36
2731,permit,a,37,g2,58,604.213694,92.196095,77,15.25885559,permit37
2765,permit,b,37,g2,47,534.517835,88.903377,77,16.63244352,permit37
2809,permit,a,38,g2,58,538.908126,94.39124,77,17.51527495,permit38
2844,permit,b,38,g2,47,560.859575,92.196095,77,16.43835625,permit38
2889,permit,a,39,g2,58,333.710793,61.464063,77,18.41836233,permit39
2924,permit,b,39,g2,47,447.809604,57.985696,77,12.94873881,permit39
2969,permit,a,40,g2,58,390.735831,91.098522,77,23.31460664,permit40
3004,permit,b,40,g2,47,468.663478,85.610659,77,18.26697898,permit40
3049,permit,a,41,g2,58,358.71428,70.244643,77,19.58233807,permit41
3084,permit,b,41,g2,47,354.515936,65.854353,77,18.57585127,permit41
3208,permit,a,43,g1,58,531.225119,93.293668,77,17.56198355,permit43
3243,permit,b,43,g1,47,316.100897,63.659208,77,20.13888875,permit43
3288,permit,a,44,g2,58,460.899145,81.220369,77,17.62215658,permit44
3323,permit,b,44,g2,47,477.867969,76.830079,77,16.07767919,permit44
3368,permit,a,45,g1,58,564.152292,111.9524,77,19.84435791,permit45
3403,permit,b,45,g1,47,737.568758,105.366965,77,14.28571423,permit45
3448,permit,a,46,g2,58,381.520304,59.641354,77,15.63255045,permit46
3483,permit,b,46,g2,47,410.216144,103.281369,77,25.17730482,permit46
3528,permit,a,47,g1,58,527.313024,59.641354,77,11.31042688,permit47
3563,permit,b,47,g1,47,309.116775,45.822016,77,14.82352939,permit47
3608,permit,a,48,g2,58,389.638257,68.049498,77,17.46478863,permit48
3643,permit,b,48,g2,47,410.492136,88.903377,77,21.657754,permit48
3688,permit,a,49,g1,58,509.273666,71.342216,77,14.00862066,permit49
3722,permit,b,49,g1,47,574.030446,83.415514,77,14.53154873,permit49
3766,permit,a,1,g1,58,678.617043,69.147071,77,10.18940973,permit1
3801,permit,b,1,g1,47,689.869019,95.21442,77,13.80181127,permit1
3845,permit,a,2,g1,58,265.61256,52.957876,77,19.93801649,permit2
3880,permit,b,2,g1,47,352.869578,49.390765,77,13.99688953,permit2
8,personal,a,3,g1,17,441.772956,57.622559,196,13.04347815,personal3
62,personal,b,3,g1,43,446.754145,45.98216,196,10.29249768,personal3
88,personal,a,4,g1,17,447.809605,58.720132,196,13.11274509,personal4
142,personal,b,4,g1,43,428.464888,45.366566,196,10.58816423,personal4
168,personal,a,5,g1,17,577.502869,86.370864,196,14.95591947,personal5
222,personal,b,5,g1,43,544.045524,66.91469,196,12.29946522,personal5
248,personal,a,6,g2,17,681.587471,82.916029,196,12.16513397,personal6
301,personal,b,6,g2,43,560.231845,60.119219,196,10.73113204,personal6
327,personal,a,7,g2,17,552.046193,60.368688,196,10.93544141,personal7
381,personal,b,7,g2,43,593.504207,76.370027,196,12.86764712,personal7
407,personal,a,8,g2,17,566.592865,90.189365,196,15.91784341,personal8
461,personal,b,8,g2,43,600.186585,95.735283,196,15.95092016,personal8
487,personal,a,9,g2,17,510.920027,17.561161,196,3.437164345,personal9
539,personal,b,9,g2,43,609.152771,75.18372,196,12.34234228,personal9
565,personal,a,10,g2,17,587.201305,49.390764,196,8.411214958,personal10
618,personal,b,10,g2,43,724.39789,149.269868,196,20.60606057,personal10
644,personal,a,11,g1,17,567.993799,73.537361,196,12.94685983,personal11
698,personal,b,11,g1,43,510.371238,47.19562,196,9.247311856,personal11
724,personal,a,12,g1,17,371.835731,47.177822,196,12.68781294,personal12
775,personal,b,12,g1,43,488.968575,45.274868,196,9.259259248,personal12
800,personal,a,13,g1,17,763.553471,100.372035,196,13.14538389,personal13
854,personal,b,13,g1,43,606.596213,98.917368,196,16.30695443,personal13
879,personal,a,14,g1,17,579.585273,77.948562,196,13.44902392,personal14
933,personal,b,14,g1,43,546.227523,85.09803,196,15.57922778,personal14
959,personal,a,15,g1,17,546.954852,58.186686,196,10.6382978,personal15
1012,personal,b,15,g1,43,630.351241,89.334774,196,14.17222148,personal15
1038,personal,a,16,g1,17,692.421575,90.189365,196,13.02521011,personal16
1092,personal,b,16,g1,43,576.048199,74.915359,196,13.00505047,personal16
1118,personal,a,17,g1,17,605.50521,69.824024,196,11.5315315,personal17
1172,personal,b,17,g1,43,670.302476,119.282708,196,17.79535542,personal17
1198,personal,a,18,g1,17,539.431496,64.437209,196,11.94539241,personal18
1252,personal,b,18,g1,43,493.13217,61.823355,196,12.53687323,personal18
1278,personal,a,19,g1,17,642.810934,66.91469,196,10.40970003,personal19
1332,personal,b,19,g1,43,546.227525,58.186687,196,10.65246337,personal19
1358,personal,a,20,g1,17,605.860054,87.805805,196,14.49275364,personal20
1412,personal,b,20,g1,43,564.152296,74.634934,196,13.22957197,personal20
1438,personal,a,21,g2,17,555.682862,72.006025,196,12.95811513,personal21
1492,personal,b,21,g2,43,520.503084,61.096021,196,11.73787877,personal21
1518,personal,a,22,g2,17,513.497513,59.641354,196,11.61473084,personal22
1572,personal,b,22,g2,43,548.78628,63.659209,196,11.60000009,personal22
1598,personal,a,23,g2,17,509.273667,45.000475,196,8.836206919,personal23
1652,personal,b,23,g2,43,505.980948,63.659208,196,12.58134486,personal23
1678,personal,a,24,g2,17,733.178469,102.074248,196,13.9221557,personal24
1732,personal,b,24,g2,43,709.222525,77.604896,196,10.94224919,personal24
1758,personal,a,25,g2,17,502.661415,66.951926,196,13.31948783,personal25
1808,personal,b,25,g2,43,559.762005,53.781055,196,9.607843069,personal25
1834,personal,a,26,g2,17,504.883373,62.561635,196,12.39130428,personal26
1888,personal,b,26,g2,43,589.945248,53.781055,196,9.116279042,personal26
1914,personal,a,27,g2,17,566.292637,67.17145,196,11.86161458,personal27
1968,personal,b,27,g2,43,555.371716,81.220369,196,14.62450583,personal27
1993,personal,a,28,g2,17,534.517836,90.00095,196,16.83778238,personal28
2047,personal,b,28,g2,43,540.005697,65.854353,196,12.1951219,personal28
2073,personal,a,29,g2,17,561.95715,69.147071,196,12.30468747,personal29
2126,personal,b,29,g2,43,537.810554,68.049499,196,12.65306129,personal29
2151,personal,a,30,g2,17,508.724882,65.854354,196,12.94498389,personal30
2204,personal,b,30,g2,43,521.408295,52.140829,196,9.999999904,personal30
2230,personal,a,31,g1,17,544.395983,88.903376,196,16.33064511,personal31
2284,personal,b,31,g1,43,471.956198,62.561636,196,13.25581405,personal31
2310,personal,a,32,g1,17,470.243904,62.561636,196,13.3040823,personal32
2364,personal,b,32,g1,43,431.8948,47.744406,196,11.05463784,personal32
2390,personal,a,33,g1,17,727.200197,76.830079,196,10.56518952,personal33
2444,personal,b,33,g1,43,588.298892,74.634934,196,12.68656715,personal33
2470,personal,a,34,g1,17,594.884327,81.220369,196,13.65313647,personal34
2524,personal,b,34,g1,43,526.834827,54.878628,196,10.4166667,personal34
2550,personal,a,35,g1,17,446.712032,38.41504,196,8.599508688,personal35
2604,personal,b,35,g1,43,550.98142,51.58591,196,9.36254983,personal35
2630,personal,a,36,g1,17,643.177519,105.366966,196,16.38225263,personal36
2684,personal,b,36,g1,43,581.713451,120.73298,196,20.75471691,personal36
2710,personal,a,37,g2,17,627.262718,90.549736,196,14.43569551,personal37
2763,personal,b,37,g2,43,590.494035,66.951926,196,11.33828998,personal37
2788,personal,a,38,g2,17,601.233309,81.220369,196,13.5089603,personal38
2842,personal,b,38,g2,43,678.299838,104.269393,196,15.37216835,personal38
2868,personal,a,39,g2,17,488.419788,37.317467,196,7.640449449,personal39
2922,personal,b,39,g2,43,546.591134,46.098047,196,8.433734858,personal39
2948,personal,a,40,g2,17,636.592085,72.439789,196,11.37931035,personal40
3002,personal,b,40,g2,43,535.615403,63.659208,196,11.88524595,personal40
3028,personal,a,41,g2,17,616.835773,81.220369,196,13.16725984,personal41
3082,personal,b,41,g2,43,513.663957,71.342216,196,13.88888884,personal41
3108,personal,a,42,g2,17,455.492609,53.781055,196,11.80722891,personal42
3162,personal,b,42,g2,43,470.858627,69.147071,196,14.68531466,personal42
3187,personal,a,43,g1,17,722.202744,76.830079,196,10.63829785,personal43
3241,personal,b,43,g1,43,489.517362,60.366491,196,12.3318386,personal43
3267,personal,a,44,g2,17,646.694839,92.196094,196,14.25650685,personal44
3321,personal,b,44,g2,43,671.714406,107.562111,196,16.01307193,personal44
3347,personal,a,45,g1,17,515.8591,83.415514,196,16.17021276,personal45
3401,personal,b,45,g1,43,577.323165,90.00095,196,15.58935367,personal45
3427,personal,a,46,g2,17,520.770845,56.732019,196,10.89385467,personal46
3481,personal,b,46,g2,43,649.508894,135.284047,196,20.82866736,personal46
3507,personal,a,47,g1,17,536.408521,65.460023,196,12.20338985,personal47
3561,personal,b,47,g1,43,493.859506,48.73135,196,9.86745206,personal47
3587,personal,a,48,g2,17,608.646178,80.006694,196,13.14502529,personal48
3641,personal,b,48,g2,43,602.567334,76.830079,196,12.75045537,personal48
3667,personal,a,49,g1,17,684.885275,92.196095,196,13.4615385,personal49
3720,personal,b,49,g1,43,588.29889,61.464063,196,10.44776117,personal49
3745,personal,a,1,g1,17,505.980951,59.817705,196,11.82212589,personal1
3799,personal,b,1,g1,43,464.684783,52.134697,196,11.21936825,personal1
3825,personal,a,2,g1,17,476.895278,42.256544,196,8.860759573,personal2
3878,personal,b,2,g1,43,580.615885,58.720132,196,10.11342154,personal2
40,picture,a,3,g1,77,515.859104,85.61066,162,16.59574472,picture3
53,picture,b,3,g1,25,477.134832,56.897934,162,11.92491727,picture3
120,picture,a,4,g1,77,465.37076,28.605485,162,6.146816143,picture4
133,picture,b,4,g1,25,442.047349,52.233334,162,11.81623057,picture4
200,picture,a,5,g1,77,495.202045,31.121567,162,6.284620048,picture5
213,picture,b,5,g1,25,536.044855,29.093344,162,5.427408496,picture5
279,picture,a,6,g2,77,487.131671,41.094348,162,8.435983625,picture6
292,picture,b,6,g2,25,443.957311,34.168134,162,7.696265644,picture6
359,picture,a,7,g2,77,530.226185,42.185348,162,7.956104243,picture7
372,picture,b,7,g2,25,489.495504,42.185348,162,8.618127778,picture7
439,picture,a,8,g2,77,469.130164,46.54935,162,9.922480704,picture8
452,picture,b,8,g2,25,497.087049,55.231894,162,11.11111104,picture8
517,picture,a,9,g2,77,549.470858,42.80533,162,7.790282119,picture9
530,picture,b,9,g2,25,492.81008,54.878628,162,11.13585745,picture9
597,picture,a,10,g2,77,503.31483,62.550687,162,12.42774567,picture10
610,picture,b,10,g2,25,486.224644,81.220369,162,16.70428885,picture10
676,picture,a,11,g1,77,495.005224,39.512612,162,7.982261618,picture11
689,picture,b,11,g1,25,498.29794,36.219894,162,7.268722403,picture11
754,picture,a,12,g1,77,658.290121,262.815448,162,39.92395444,picture12
766,picture,b,12,g1,25,430.522836,65.031174,162,15.10516251,picture12
832,picture,a,13,g1,77,785.520274,80.006695,162,10.18518524,picture13
845,picture,b,13,g1,25,731.69759,65.460023,162,8.946322073,picture13
911,picture,a,14,g1,77,402.315157,12.572349,162,3.125000085,picture14
924,picture,b,14,g1,25,464.766161,48.73135,162,10.48513297,picture14
990,picture,a,15,g1,77,538.954183,46.549349,162,8.636977032,picture15
1003,picture,b,15,g1,25,454.175265,24.010586,162,5.286634445,picture15
1070,picture,a,16,g1,77,515.451584,33.457345,162,6.490880238,picture16
1083,picture,b,16,g1,25,507.36112,24.911175,162,4.909949544,picture16
1150,picture,a,17,g1,77,562.956196,77.461027,162,13.75968993,picture17
1163,picture,b,17,g1,25,546.80225,37.094013,162,6.783807675,picture17
1230,picture,a,18,g1,77,519.179801,33.287461,162,6.411547779,picture18
1243,picture,b,18,g1,25,434.945484,19.638007,162,4.515050213,picture18
1310,picture,a,19,g1,77,570.229533,37.821347,162,6.632653135,picture19
1323,picture,b,19,g1,25,521.498183,45.094682,162,8.647140771,picture19
1390,picture,a,20,g1,77,500.493088,84.513087,162,16.88596487,picture20
1403,picture,b,20,g1,25,529.029974,75.732507,162,14.31535276,picture20
1470,picture,a,21,g2,77,477.130834,66.91469,162,14.02439022,picture21
1483,picture,b,21,g2,25,527.316849,45.094682,162,8.551724089,picture21
1550,picture,a,22,g2,77,461.856828,48.004017,162,10.39370084,picture22
1563,picture,b,22,g2,25,445.128156,44.367349,162,9.967320288,picture22
1630,picture,a,23,g2,77,445.614459,49.390765,162,11.08374381,picture23
1643,picture,b,23,g2,25,512.566383,62.561636,162,12.20556753,picture23
1710,picture,a,24,g2,77,608.055197,41.707757,162,6.859205744,picture24
1723,picture,b,24,g2,25,611.883282,56.047981,162,9.159913769,picture24
1786,picture,a,25,g2,77,503.785805,64.756781,162,12.85403049,picture25
1799,picture,b,25,g2,25,450.004749,41.707757,162,9.268292633,picture25
1866,picture,a,26,g2,77,470.858624,45.000475,162,9.557109652,picture26
1879,picture,b,26,g2,25,441.224167,20.853879,162,4.726368264,picture26
1946,picture,a,27,g2,77,530.841039,60.640892,162,11.42355009,picture27
1959,picture,b,27,g2,25,476.346491,59.268918,162,12.44239626,picture27
2025,picture,a,28,g2,77,463.17562,54.878628,162,11.84834124,picture28
2038,picture,b,28,g2,25,548.786278,50.488338,162,9.200000077,picture28
2105,picture,a,29,g2,77,553.176569,74.634934,162,13.49206351,picture29
2117,picture,b,29,g2,25,469.761055,49.390765,162,10.51401866,picture29
2182,picture,a,30,g2,77,414.882428,29.634459,162,7.142857108,picture30
2195,picture,b,30,g2,25,416.123928,25.067706,162,6.024096264,picture30
2262,picture,a,31,g1,77,470.858622,61.464063,162,13.05361315,picture31
2275,picture,b,31,g1,25,520.24939,72.439789,162,13.92405073,picture31
2342,picture,a,32,g1,77,419.272717,29.634459,162,7.068062814,picture32
2355,picture,b,32,g1,25,496.102795,45.000475,162,9.070796507,picture32
2422,picture,a,33,g1,77,525.737257,48.293193,162,9.185803813,picture33
2435,picture,b,33,g1,25,514.76153,36.219894,162,7.03624725,picture33
2502,picture,a,34,g1,77,557.56686,52.683483,162,9.448818927,picture34
2515,picture,b,34,g1,25,508.176093,38.415039,162,7.559395164,picture34
2582,picture,a,35,g1,77,464.941275,38.41504,162,8.262342379,picture35
2595,picture,b,35,g1,25,408.296988,41.707757,162,10.2150538,picture35
2662,picture,a,36,g1,77,501.590659,45.000475,162,8.971553635,picture36
2675,picture,b,36,g1,25,460.980471,49.390765,162,10.71428577,picture36
2820,picture,a,38,g2,77,602.567335,76.830079,162,12.75045535,picture38
2833,picture,b,38,g2,25,587.201316,79.025224,162,13.45794395,picture38
2900,picture,a,39,g2,77,478.541637,19.756306,162,4.128440343,picture39
2913,picture,b,39,g2,25,482.931926,21.951451,162,4.545454508,picture39
2980,picture,a,40,g2,77,570.737731,52.683483,162,9.230769255,picture40
2993,picture,b,40,g2,25,537.810548,70.244643,162,13.06122449,picture40
3060,picture,a,41,g2,77,510.371236,45.000475,162,8.817204385,picture41
3073,picture,b,41,g2,25,429.15087,36.219894,162,8.439897605,picture41
3140,picture,a,42,g2,77,400.613982,35.122322,162,8.76712336,picture42
3153,picture,b,42,g2,25,444.516886,60.366491,162,13.58024698,picture42
3219,picture,a,43,g1,77,612.445488,53.781055,162,8.781361942,picture43
3232,picture,b,43,g1,25,542.200844,79.025224,162,14.57489874,picture43
3299,picture,a,44,g2,77,535.615404,79.025224,162,14.75409845,picture44
3312,picture,b,44,g2,25,550.981425,81.220369,162,14.74103578,picture44
3379,picture,a,45,g1,77,444.516884,35.122322,162,7.901234636,picture45
3392,picture,b,45,g1,25,452.560934,24.507637,162,5.415323144,picture45
3459,picture,a,46,g2,77,471.312162,40.730681,162,8.641975379,picture46
3472,picture,b,46,g2,25,474.221499,31.275344,162,6.59509197,picture46
3539,picture,a,47,g1,77,395.669472,36.366679,162,9.191176367,picture47
3552,picture,b,47,g1,25,311.298775,32.002678,162,10.28037389,picture47
3619,picture,a,48,g2,77,477.444061,31.829604,162,6.666666653,picture48
3632,picture,b,48,g2,25,482.931925,48.293192,162,9.999999896,picture48
3698,picture,a,49,g1,77,547.688705,65.854353,162,12.02404804,picture49
3711,picture,b,49,g1,25,563.730434,46.098047,162,8.177320971,picture49
3777,picture,a,1,g1,77,430.79723,40.061398,162,9.299362951,picture1
3790,picture,b,1,g1,25,505.980951,137.882553,162,27.25054228,picture1
3856,picture,a,2,g1,77,380.994875,31.555211,162,8.282319021,picture2
3869,picture,b,2,g1,25,430.79723,40.884578,162,9.490445888,picture2
13,piping,a,3,g1,28,458.236544,58.171346,5,12.69461084,piping3
78,piping,b,3,g1,76,441.134596,93.07378,5,21.09872607,piping3
93,piping,a,4,g1,28,470.858629,76.281293,5,16.20046619,piping4
158,piping,b,4,g1,76,470.241244,34.520755,5,7.341073426,piping4
173,piping,a,5,g1,28,468.307849,51.640685,5,11.02708082,piping5
238,piping,b,5,g1,76,416.03481,46.549349,5,11.1888111,piping5
252,piping,a,6,g2,28,482.040336,38.185013,5,7.921538956,piping6
317,piping,b,6,g2,76,456.509666,66.725725,5,14.61649774,piping6
332,piping,a,7,g2,28,481.494835,54.550019,5,11.32930512,piping7
397,piping,b,7,g2,76,500.405508,74.915359,5,14.97093014,piping7
412,piping,a,8,g2,28,581.86687,78.552027,5,13.49999992,piping8
477,piping,b,8,g2,76,550.47788,81.006778,5,14.715719,piping8
491,piping,a,9,g2,28,569.640159,60.366491,5,10.59730253,piping9
555,piping,b,9,g2,76,534.517837,75.18372,5,14.06570834,piping9
570,piping,a,10,g2,28,402.260333,30.732031,5,7.639836315,piping10
634,piping,b,10,g2,76,448.35274,68.049499,5,15.17766993,piping10
649,piping,a,11,g1,28,516.407889,57.622559,5,11.15834212,piping11
714,piping,b,11,g1,76,505.980948,57.073773,5,11.27982649,piping11
728,piping,a,12,g1,28,428.324966,58.351517,5,13.62318838,piping12
790,piping,b,12,g1,76,465.096372,92.196095,5,19.82300885,piping12
805,piping,a,13,g1,28,743.334926,101.826702,5,13.69863011,piping13
870,piping,b,13,g1,76,850.980298,120.737376,5,14.18803423,piping13
884,piping,a,14,g1,28,473.977544,44.00322,5,9.283819573,piping14
949,piping,b,14,g1,76,531.680851,68.369357,5,12.85909712,piping14
963,piping,a,15,g1,28,517.861509,55.277352,5,10.67415729,piping15
1028,piping,b,15,g1,76,523.051695,51.145863,5,9.778357185,piping15
1043,piping,a,16,g1,28,580.412203,52.368018,5,9.022556337,piping16
1108,piping,b,16,g1,76,486.586168,59.641354,5,12.25710016,piping16
1123,piping,a,17,g1,28,540.045188,60.005021,5,11.11111113,piping17
1188,piping,b,17,g1,76,586.230871,91.644032,5,15.63275435,piping17
1203,piping,a,18,g1,28,503.530765,60.755083,5,12.0658135,piping18
1268,piping,b,18,g1,76,482.9495,60.368688,5,12.5000001,piping18
1283,piping,a,19,g1,28,543.090496,46.54935,5,8.57119584,piping19
1348,piping,b,19,g1,76,512.042846,48.004017,5,9.375000037,piping19
1363,piping,a,20,g1,28,478.541637,85.61066,5,17.88990829,piping20
1428,piping,b,20,g1,76,660.738681,65.854354,5,9.966777471,piping20
1443,piping,a,21,g2,28,529.498852,55.277353,5,10.4395605,piping21
1508,piping,b,21,g2,76,466.948162,66.187356,5,14.17445477,piping21
1523,piping,a,22,g2,28,535.31752,81.461362,5,15.21739135,piping22
1588,piping,b,22,g2,76,456.590185,66.951926,5,14.6634615,piping22
1603,piping,a,23,g2,28,523.542111,39.512612,5,7.547169782,piping23
1668,piping,b,23,g2,76,393.976961,57.073773,5,14.48657628,piping23
1683,piping,a,24,g2,28,590.494036,68.049499,5,11.52416364,piping24
1748,piping,b,24,g2,76,610.060713,66.826439,5,10.95406368,piping24
1763,piping,a,25,g2,28,525.917127,48.293193,5,9.182662157,piping25
1824,piping,b,25,g2,76,487.322216,45.000475,5,9.234234255,piping25
1839,piping,a,26,g2,28,540.005695,49.390765,5,9.146341503,piping26
1904,piping,b,26,g2,76,507.07852,46.098047,5,9.090909037,piping26
1919,piping,a,27,g2,28,552.298585,82.098438,5,14.86486481,piping27
1983,piping,b,27,g2,76,581.713457,76.830079,5,13.20754713,piping27
1998,piping,a,28,g2,28,400.613984,39.512612,5,9.863013669,piping28
2063,piping,b,28,g2,76,387.443112,58.171345,5,15.0141642,piping28
2078,piping,a,29,g2,28,507.078522,62.561636,5,12.33766237,piping29
2142,piping,b,29,g2,76,470.858628,82.317942,5,17.48251749,piping29
2155,piping,a,30,g2,28,406.650634,37.866253,5,9.3117408,piping30
2220,piping,b,30,g2,76,424.145594,44.119163,5,10.40189115,piping30
2235,piping,a,31,g1,28,490.614928,64.75678,5,13.1991051,piping31
2300,piping,b,31,g1,76,411.589707,60.36649,5,14.66666658,piping31
2315,piping,a,32,g1,28,441.224169,31.829604,5,7.213930296,piping32
2380,piping,b,32,g1,76,533.420262,47.19562,5,8.847736646,piping32
2395,piping,a,33,g1,28,611.347916,64.756781,5,10.5924596,piping33
2460,piping,b,33,g1,76,615.738206,88.903377,5,14.43850262,piping33
2475,piping,a,34,g1,28,625.616359,83.415515,5,13.33333341,piping34
2540,piping,b,34,g1,76,548.786278,66.951926,5,12.20000002,piping34
2555,piping,a,35,g1,28,403.906702,43.902902,5,10.86956512,piping35
2620,piping,b,35,g1,76,459.882898,38.415039,5,8.353221911,piping35
2635,piping,a,36,g1,28,547.688707,77.927652,5,14.22845697,piping36
2700,piping,b,36,g1,76,476.346487,58.171345,5,12.21198153,piping36
2715,piping,a,37,g2,28,502.17424,57.622559,5,11.47461467,piping37
2778,piping,b,37,g2,76,452.748679,69.695857,5,15.39393934,piping37
2793,piping,a,38,g2,28,532.322691,79.025224,5,14.84536078,piping38
2858,piping,b,38,g2,76,434.638731,57.073773,5,13.13131319,piping38
2873,piping,a,39,g2,28,477.814658,65.854354,5,13.78240556,piping39
2938,piping,b,39,g2,76,503.785804,57.073773,5,11.32897603,piping39
2953,piping,a,40,g2,28,565.249868,85.61066,5,15.14563114,piping40
3018,piping,b,40,g2,76,503.785799,73.537361,5,14.59694996,piping40
3033,piping,a,41,g2,28,456.590181,76.830079,5,16.82692318,piping41
3098,piping,b,41,g2,76,407.199419,49.390765,5,12.12938003,piping41
3113,piping,a,42,g2,28,411.589707,46.098047,5,11.19999996,piping42
3177,piping,b,42,g2,76,451.102321,68.049499,5,15.08515825,piping42
3192,piping,a,43,g1,28,611.347916,81.220369,5,13.28545774,piping43
3257,piping,b,43,g1,76,459.882903,55.976201,5,12.17183779,piping43
3272,piping,a,44,g2,28,544.395984,76.830078,5,14.11290315,piping44
3337,piping,b,44,g2,76,555.371715,90.00095,5,16.20553362,piping44
3352,piping,a,45,g1,28,333.662056,57.073773,5,17.10526324,piping45
3417,piping,b,45,g1,76,381.406463,55.9762,5,14.67625891,piping45
3432,piping,a,46,g2,28,528.044181,65.460022,5,12.39669413,piping46
3497,piping,b,46,g2,76,516.406847,77.09736,5,14.92957742,piping46
3512,piping,a,47,g1,28,450.946824,65.460023,5,14.51612907,piping47
3577,piping,b,47,g1,76,435.672819,45.822016,5,10.51752921,piping47
3592,piping,a,48,g2,28,504.883375,53.781055,5,10.65217388,piping48
3657,piping,b,48,g2,76,498.297941,55.9762,5,11.23348009,piping48
3672,piping,a,49,g1,28,603.664906,75.732506,5,12.54545448,piping49
3735,piping,b,49,g1,76,622.323639,72.439789,5,11.64021169,piping49
3750,piping,a,1,g1,28,422.838999,41.433364,5,9.798851123,piping1
3815,piping,b,1,g1,76,366.955455,68.049499,5,18.54434866,piping1
3829,piping,a,2,g1,28,483.480713,35.396715,5,7.321225862,piping2
3893,piping,b,2,g1,76,389.089473,59.268918,5,15.23272206,piping2
37,pitiful,a,3,g1,73,493.907652,86.708232,4,17.55555551,pitiful3
72,pitiful,b,3,g1,63,478.97818,61.112595,4,12.75895178,pitiful3
117,pitiful,a,4,g1,73,398.144441,35.396715,4,8.890420499,pitiful4
