"","word","block","id","cond","order","word_duration","vot","KF","vot_per","word_id"
"956","pebble","a","15","g1",9,432.036147,65.460022,1,15.1515150883891,"pebble15"
"992","pebble","b","15","g1",3,482.816949,62.738926,1,12.9943503702477,"pebble15"
"1035","pebble","a","16","g1",9,458.22016,66.91469,1,14.6031745962465,"pebble16"
"1072","pebble","b","16","g1",3,333.846116,74.915359,1,22.4400870369868,"pebble16"
"1115","pebble","a","17","g1",9,409.125142,89.462031,1,21.8666666542825,"pebble17"
"1152","pebble","b","17","g1",3,438.582153,72.006025,1,16.4179104205364,"pebble17"
"1195","pebble","a","18","g1",9,384.782193,38.662326,1,10.047846990674,"pebble18"
"1232","pebble","b","18","g1",3,376.031463,58.91402,1,15.6673113281481,"pebble18"
"1275","pebble","a","19","g1",9,457.492827,42.912682,1,9.37996826778663,"pebble19"
"1312","pebble","b","19","g1",3,478.509574,76.370027,1,15.9599788906209,"pebble19"
"1355","pebble","a","20","g1",9,410.492138,90.00095,1,21.9251336794178,"pebble20"
"1392","pebble","b","20","g1",3,430.248444,108.659683,1,25.2551019103744,"pebble20"
"1435","pebble","a","21","g2",9,424.035482,80.006695,1,18.867924595046,"pebble21"
"1472","pebble","b","21","g2",3,375.30413,69.824024,1,18.6046511132185,"pebble21"
"1515","pebble","a","22","g2",9,374.940464,49.458684,1,13.1910766505052,"pebble22"
"1552","pebble","b","22","g2",3,417.48948,65.460023,1,15.6794425095454,"pebble22"
"1595","pebble","a","23","g2",9,368.78438,38.41504,1,10.4166667796505,"pebble23"
"1632","pebble","b","23","g2",3,375.369814,72.439789,1,19.2982457028364,"pebble23"
"1675","pebble","a","24","g2",9,500.493086,93.293667,1,18.640350807963,"pebble24"
"1712","pebble","b","24","g2",3,485.030602,66.826439,1,13.7777778813222,"pebble24"
"1755","pebble","a","25","g2",9,391.508015,75.732507,1,19.343794787956,"pebble25"
"1788","pebble","b","25","g2",3,370.979525,53.781055,1,14.4970413124552,"pebble25"
"1831","pebble","a","26","g2",9,356.711079,70.244643,1,19.6923076224386,"pebble26"
"1868","pebble","b","26","g2",3,335.308416,59.268918,1,17.6759410655532,"pebble26"
"1911","pebble","a","27","g2",9,376.906467,64.372639,1,17.0792078767914,"pebble27"
"1948","pebble","b","27","g2",3,400.613985,46.098048,1,11.5068494176508,"pebble27"
"1990","pebble","a","28","g2",9,318.296042,62.561636,1,19.6551724636274,"pebble28"
"2027","pebble","b","28","g2",3,361.101371,77.927651,1,21.5805469761011,"pebble28"
"2070","pebble","a","29","g2",9,357.808654,64.756781,1,18.0981595263484,"pebble29"
"2107","pebble","b","29","g2",3,364.39409,62.01285,1,17.0180723842146,"pebble29"
"2148","pebble","a","30","g2",9,352.574833,52.683483,1,14.9424967606806,"pebble30"
"2184","pebble","b","30","g2",3,374.010181,100.270826,1,26.8096514730972,"pebble30"
"2227","pebble","a","31","g1",9,450.004744,76.830078,1,17.0731706775073,"pebble31"
"2264","pebble","b","31","g1",3,403.9067,90.000949,1,22.2826085826256,"pebble31"
"2307","pebble","a","32","g1",9,358.35744,51.58591,1,14.3950994850281,"pebble32"
"2344","pebble","b","32","g1",3,372.625882,62.012849,1,16.642120688761,"pebble32"
"2387","pebble","a","33","g1",9,460.980476,75.732507,1,16.4285714781552,"pebble33"
"2424","pebble","b","33","g1",3,516.922228,85.61066,1,16.5616132104112,"pebble33"
"2467","pebble","a","34","g1",9,423.663008,59.268918,1,13.989637254334,"pebble34"
"2504","pebble","b","34","g1",3,377.564959,60.366491,1,15.9883722154417,"pebble34"
"2547","pebble","a","35","g1",9,300.734881,57.073773,1,18.9781021776453,"pebble35"
"2584","pebble","b","35","g1",3,312.25939,46.646833,1,14.9384884790814,"pebble35"
"2627","pebble","a","36","g1",9,433.541161,60.366491,1,13.9240506854665,"pebble36"
"2664","pebble","b","36","g1",3,371.528308,71.342216,1,19.2023634441336,"pebble36"
"2707","pebble","a","37","g2",9,516.956675,79.025224,1,15.2866241643944,"pebble37"
"2743","pebble","b","37","g2",3,471.956199,76.830079,1,16.279069787152,"pebble37"
"2785","pebble","a","38","g2",9,383.052823,72.439789,1,18.9111748172653,"pebble38"
"2822","pebble","b","38","g2",3,412.68728,86.708232,1,21.010638370051,"pebble38"
"2865","pebble","a","39","g2",9,358.906226,51.037124,1,14.220183519469,"pebble39"
"2902","pebble","b","39","g2",3,395.126121,70.244644,1,17.7777778452668,"pebble39"
"2945","pebble","a","40","g2",9,470.858628,64.756781,1,13.7529137514286,"pebble40"
"2982","pebble","b","40","g2",3,437.931447,62.561635,1,14.2857142204725,"pebble40"
"3025","pebble","a","41","g2",9,347.930498,90.000949,1,25.8675078837153,"pebble41"
"3062","pebble","b","41","g2",3,345.735355,79.025224,1,22.8571428571429,"pebble41"
"3105","pebble","a","42","g2",9,423.663005,32.927177,1,7.77202083056556,"pebble42"
"3142","pebble","b","42","g2",3,423.114221,68.598285,1,16.2127107989594,"pebble42"
"3184","pebble","a","43","g1",9,566.347441,71.342216,1,12.5968991532885,"pebble43"
"3221","pebble","b","43","g1",3,390.735831,68.049499,1,17.4157304247841,"pebble43"
"3264","pebble","a","44","g2",9,410,80.122796,1,19.5421453658537,"pebble44"
"3301","pebble","b","44","g2",3,516.956676,125.123272,1,24.2038216757646,"pebble44"
"3344","pebble","a","45","g1",9,344.637782,65.854353,1,19.1082801826992,"pebble45"
"3381","pebble","b","45","g1",3,336.954775,63.659208,1,18.892508052453,"pebble45"
"3424","pebble","a","46","g2",9,349.12012,56.004686,1,16.0416666905362,"pebble46"
"3461","pebble","b","46","g2",3,431.308818,93.098699,1,21.5851601253374,"pebble46"
"3504","pebble","a","47","g1",9,288.751434,41.458015,1,14.3576828089449,"pebble47"
"3541","pebble","b","47","g1",3,326.936448,32.730011,1,10.0111233238822,"pebble47"
"3584","pebble","a","48","g2",9,415.242681,48.004017,1,11.5604727540038,"pebble48"
"3621","pebble","b","48","g2",3,413.784854,62.561636,1,15.1193634554831,"pebble48"
"3664","pebble","a","49","g1",9,465.370764,69.147071,1,14.8584905518474,"pebble49"
"3700","pebble","b","49","g1",3,520.249391,75.732506,1,14.5569619705715,"pebble49"
"3742","pebble","a","1","g1",9,382.17962,68.745213,1,17.9876710851301,"pebble1"
"3779","pebble","b","1","g1",3,302.014315,49.665158,1,16.4446370696038,"pebble1"
"3822","pebble","a","2","g1",9,335.857204,31.280818,1,9.31372548435793,"pebble2"
"3858","pebble","b","2","g1",3,378.113747,43.902902,1,11.6110303707101,"pebble2"
"30","pendant","a","3","g1",59,502.731781,87.257019,1,17.3565750759648,"pendant3"
"76","pendant","b","3","g1",70,529.642493,66.380923,1,12.5331565871925,"pendant3"
"110","pendant","a","4","g1",59,493.358866,32.379344,1,6.56304086769974,"pendant4"
"156","pendant","b","4","g1",70,543.298418,55.976201,1,10.303030368846,"pendant4"
"190","pendant","a","5","g1",59,415.631849,44.933173,1,10.810810843324,"pendant5"
"236","pendant","b","5","g1",70,534.251429,70,1,13.1024450661788,"pendant5"
"269","pendant","a","6","g2",59,576.048202,79.279361,1,13.7626262393924,"pendant6"
"315","pendant","b","6","g2",70,448.581857,72.671582,1,16.2002945206052,"pendant6"
"349","pendant","a","7","g2",59,600.875193,79.279361,1,13.1939813664433,"pendant7"
"395","pendant","b","7","g2",70,542.590856,53.095352,1,9.78552281389718,"pendant7"
"429","pendant","a","8","g2",59,520.770849,62.550689,1,12.011173267496,"pendant8"
"475","pendant","b","8","g2",70,554.160006,92.053157,1,16.6112956552841,"pendant8"
"507","pendant","a","9","g2",59,518.054249,50.488338,1,9.74576274539928,"pendant9"
"553","pendant","b","9","g2",70,511.468573,52.134697,1,10.1931379076149,"pendant9"
"587","pendant","a","10","g2",59,468.402819,77.097358,1,16.4596272423373,"pendant10"
"632","pendant","b","10","g2",70,452.199895,71.342216,1,15.7766989309009,"pendant10"
"666","pendant","a","11","g1",59,484.029499,65.305567,1,13.4920634248368,"pendant11"
"712","pendant","b","11","g1",70,471.920994,63.659208,1,13.4893782665664,"pendant11"
"744","pendant","a","12","g1",59,322.795626,29.796519,1,9.23076913068209,"pendant12"
"788","pendant","b","12","g1",70,577.871952,91.372916,1,15.8119659007087,"pendant12"
"822","pendant","a","13","g1",59,813.15895,122.192043,1,15.0268336836236,"pendant13"
"868","pendant","b","13","g1",70,826.250956,119.282708,1,14.4366196654664,"pendant13"
"901","pendant","a","14","g1",59,443.803907,70.405152,1,15.8640225760789,"pendant14"
"947","pendant","b","14","g1",70,378.940798,76.370026,1,20.1535507401343,"pendant14"
"980","pendant","a","15","g1",59,567.320193,33.821011,1,5.96153837238788,"pendant15"
"1026","pendant","b","15","g1",70,589.200344,72.286153,1,12.2685184650877,"pendant15"
"1060","pendant","a","16","g1",59,565.865531,66.91469,1,11.8251927947878,"pendant16"
"1106","pendant","b","16","g1",70,594.481303,63.278022,1,10.6442409005418,"pendant16"
"1140","pendant","a","17","g1",59,514.952179,91.644032,1,17.7966101974684,"pendant17"
"1186","pendant","b","17","g1",70,487.313503,74.188026,1,15.2238806319307,"pendant17"
"1220","pendant","a","18","g1",59,486.040665,44.185515,1,9.09090909090909,"pendant18"
"1266","pendant","b","18","g1",70,506.799565,45.094682,1,8.89793226243199,"pendant18"
"1300","pendant","a","19","g1",59,445.855489,55.277353,1,12.3980424966799,"pendant19"
"1346","pendant","b","19","g1",70,577.502869,73.460692,1,12.7204029526648,"pendant19"
"1380","pendant","a","20","g1",59,497.20037,90.00095,1,18.101545258303,"pendant20"
"1426","pendant","b","20","g1",70,511.468813,85.61066,1,16.7381974861486,"pendant20"
"1460","pendant","a","21","g2",59,576.048202,92.371366,1,16.0353535831364,"pendant21"
"1506","pendant","b","21","g2",70,490.222836,92.371365,1,18.8427299212964,"pendant21"
"1540","pendant","a","22","g2",59,456.765493,80.006695,1,17.5159236470606,"pendant22"
"1586","pendant","b","22","g2",70,508.176096,68.049499,1,13.3909287618283,"pendant22"
"1620","pendant","a","23","g2",59,497.200369,59.268918,1,11.9205297693574,"pendant23"
"1666","pendant","b","23","g2",70,394.028547,66.951926,1,16.9916435014035,"pendant23"
"1700","pendant","a","24","g2",59,592.689181,60.366491,1,10.1851852429883,"pendant24"
"1746","pendant","b","24","g2",70,614.372096,60.359364,1,9.82456143320676,"pendant24"
"1822","pendant","b","25","g2",70,439.029024,66.951926,1,15.2499999635559,"pendant25"
"1856","pendant","a","26","g2",59,519.151816,59.268918,1,11.4164905473431,"pendant26"
"1902","pendant","b","26","g2",70,564.152293,71.342216,1,12.6459143896451,"pendant26"
"1936","pendant","a","27","g2",59,444.077916,62.506766,1,14.0756303675322,"pendant27"
"1981","pendant","b","27","g2",70,436.833879,60.366491,1,13.8190955193748,"pendant27"
"2015","pendant","a","28","g2",59,586.103747,71.342216,1,12.1722845767782,"pendant28"
"2061","pendant","b","28","g2",70,643.177517,73.537361,1,11.4334470743013,"pendant28"
"2095","pendant","a","29","g2",59,445.614458,50.488338,1,11.3300493495209,"pendant29"
"2140","pendant","b","29","g2",70,400.613984,87.805805,1,21.9178082909857,"pendant29"
"2172","pendant","a","30","g2",59,459.334116,37.866253,1,8.24372753536121,"pendant30"
"2218","pendant","b","30","g2",70,533.440794,52.140829,1,9.77443599860869,"pendant30"
"2252","pendant","a","31","g1",59,515.162695,71.342216,1,13.8484825652991,"pendant31"
"2298","pendant","b","31","g1",70,518.054245,61.464063,1,11.8644067862044,"pendant31"
"2332","pendant","a","32","g1",59,419.272717,49.390765,1,11.780104690189,"pendant32"
"2378","pendant","b","32","g1",70,452.199892,52.411956,1,11.5904397429622,"pendant32"
"2412","pendant","a","33","g1",59,475.248919,69.147071,1,14.5496535048405,"pendant33"
"2458","pendant","b","33","g1",70,626.067989,94.39124,1,15.0768353690736,"pendant33"
"2492","pendant","a","34","g1",59,491.712507,79.025224,1,16.0714285024277,"pendant34"
"2538","pendant","b","34","g1",70,420.370289,75.732506,1,18.0156657075258,"pendant34"
"2572","pendant","a","35","g1",59,397.321266,47.19562,1,11.8784530400646,"pendant35"
"2618","pendant","b","35","g1",70,447.8096,59.268918,1,13.2352941964621,"pendant35"
"2652","pendant","a","36","g1",59,477.444063,85.61066,1,17.931034572316,"pendant36"
"2698","pendant","b","36","g1",70,491.342775,84.513086,1,17.2004332413354,"pendant36"
"2732","pendant","a","37","g2",59,677.373414,79.025224,1,11.6664194913324,"pendant37"
"2776","pendant","b","37","g2",70,574.030447,69.147071,1,12.0458890920119,"pendant37"
"2810","pendant","a","38","g2",59,546.591134,69.147071,1,12.6506023787792,"pendant38"
"2856","pendant","b","38","g2",70,540.005697,57.073773,1,10.5691057181569,"pendant38"
"2890","pendant","a","39","g2",59,420.370291,70.244644,1,16.7101827850151,"pendant39"
"2936","pendant","b","39","g2",70,485.127071,71.342216,1,14.7058822862516,"pendant39"
"2970","pendant","a","40","g2",59,479.639209,71.342216,1,14.8741417843511,"pendant40"
"3016","pendant","b","40","g2",70,409.39456,61.464063,1,15.0134049167629,"pendant40"
"3050","pendant","a","41","g2",59,474.151342,90.000949,1,18.9814814443782,"pendant41"
"3096","pendant","b","41","g2",70,471.9562,74.634934,1,15.8139534982272,"pendant41"
"3130","pendant","a","42","g2",59,467.565907,47.19562,1,10.0938967733591,"pendant42"
"3175","pendant","b","42","g2",70,532.322691,70.244644,1,13.1958763335903,"pendant42"
"3209","pendant","a","43","g1",59,517.798795,73.537361,1,14.2019181408099,"pendant43"
"3255","pendant","b","43","g1",70,543.298417,49.390765,1,9.09090905744347,"pendant43"
"3289","pendant","a","44","g2",59,493.907647,68.049498,1,13.7777777714788,"pendant44"
"3335","pendant","b","44","g2",70,673.909552,72.439789,1,10.7491856711359,"pendant44"
"3369","pendant","a","45","g1",59,698.056143,74.634934,1,10.6918239669442,"pendant45"
"3415","pendant","b","45","g1",70,640.267592,87.805805,1,13.713923068591,"pendant45"
"3449","pendant","a","46","g2",59,468.402827,84.370696,1,18.0124224570489,"pendant46"
"3495","pendant","b","46","g2",70,520.770849,142.557383,1,27.3743016287765,"pendant46"
"3529","pendant","a","47","g1",59,349.120122,48.004017,1,13.7500000644477,"pendant47"
"3575","pendant","b","47","g1",70,403.670141,54.550019,1,13.5135135001229,"pendant47"
"3609","pendant","a","48","g2",59,339.149919,45.000475,1,13.2686085058449,"pendant48"
"3655","pendant","b","48","g2",70,433.54116,59.268918,1,13.670886058431,"pendant48"
"3689","pendant","a","49","g1",59,470.858626,58.171345,1,12.3543122686681,"pendant49"
"3733","pendant","b","49","g1",70,555.371713,62.561636,1,11.2648221966609,"pendant49"
"3767","pendant","a","1","g1",59,694.715596,46.213266,1,6.65211293169241,"pendant1"
"3813","pendant","b","1","g1",70,673.447086,92.744881,1,13.7716656479823,"pendant1"
"3846","pendant","a","2","g1",59,295.795805,34.299143,1,11.5955474757325,"pendant2"
"3891","pendant","b","2","g1",70,350.81163,55.701807,1,15.8779818673628,"pendant2"
"39","perk","a","3","g1",76,288.112797,111.952401,1,38.8571428154925,"perk3"
"60","perk","b","3","g1",35,357.085168,70.123913,1,19.6378677369204,"perk3"
"119","perk","a","4","g1",76,370.430735,36.357091,1,9.81481490729974,"perk4"
"140","perk","b","4","g1",35,363.845304,75.39024,1,20.7204103423031,"perk4"
"199","perk","a","5","g1",76,409.946162,79.145365,1,19.3062827113381,"perk5"
"220","perk","b","5","g1",35,386.941469,59.277687,1,15.3195487558352,"perk5"
"278","perk","a","6","g2",76,309.844109,54.913686,1,17.7230046997602,"perk6"
"299","perk","b","6","g2",35,323.058222,61.936009,1,19.1717791971256,"perk6"
"358","perk","a","7","g2",76,482.949502,67.642024,1,14.0060241743453,"perk7"
"379","perk","b","7","g2",35,381.850133,66.91469,1,17.5238095307931,"perk7"
"438","perk","a","8","g2",76,355.666124,81.461362,1,22.9038855553193,"perk8"
"459","perk","b","8","g2",35,435.411433,103.099536,1,23.6786469499987,"perk8"
"516","perk","a","9","g2",76,449.455964,80.671583,1,17.948717885964,"perk9"
"537","perk","b","9","g2",35,454.943826,99.330317,1,21.833534454867,"perk9"
"596","perk","a","10","g2",76,494.586827,82.916027,1,16.7647059067346,"perk10"
"616","perk","b","10","g2",35,547.688708,50.488338,1,9.21843690814235,"perk10"
"675","perk","a","11","g1",76,369.333166,70.244644,1,19.0193165592932,"perk11"
"696","perk","b","11","g1",35,437.93145,83.415514,1,19.0476189823773,"perk11"
"753","perk","a","12","g1",76,376.801818,96.217927,1,25.5354200546877,"perk12"
"773","perk","b","12","g1",35,444.516886,99.60471,1,22.4074074882276,"perk12"
"831","perk","a","13","g1",76,472.766832,96.008033,1,20.3076921859865,"perk13"
"852","perk","b","13","g1",35,560.992065,128.010712,1,22.8186314899124,"perk13"
"910","perk","a","14","g1",76,357.369905,64.118978,1,17.9419075593397,"perk14"
"931","perk","b","14","g1",35,419.307812,102.554036,1,24.457935927986,"perk14"
"989","perk","a","15","g1",76,388.396132,72.006024,1,18.5393257211944,"perk15"
"1010","perk","b","15","g1",35,400.841132,57.965312,1,14.4609191453935,"perk15"
"1069","perk","a","16","g1",76,351.302123,61.096021,1,17.3913042364392,"perk16"
"1090","perk","b","16","g1",35,346.93812,70.551358,1,20.3354298455298,"perk16"
"1149","perk","a","17","g1",76,439.673153,103.645036,1,23.5732009773178,"perk17"
"1170","perk","b","17","g1",35,450.946824,112.009372,1,24.8387095858557,"perk17"
"1229","perk","a","18","g1",76,308.378074,45.106047,1,14.6268657868328,"perk18"
"1250","perk","b","18","g1",35,328.75478,52.368018,1,15.929203523672,"perk18"
"1309","perk","a","19","g1",76,413.125478,55.277353,1,13.3802817651445,"perk19"
"1330","perk","b","19","g1",35,338.937452,56.73202,1,16.7381974654132,"perk19"
"1389","perk","a","20","g1",76,560.859579,76.830079,1,13.6986300808103,"perk20"
"1410","perk","b","20","g1",35,576.225594,85.61066,1,14.8571429126767,"perk20"
"1469","perk","a","21","g2",76,398.500904,59.641354,1,14.9664287838102,"perk21"
"1490","perk","b","21","g2",35,344.028786,71.278691,1,20.718815953965,"perk21"
"1549","perk","a","22","g2",76,325.118114,42.185348,1,12.9753914603479,"perk22"
"1570","perk","b","22","g2",35,334.759631,68.049499,1,20.3278689239564,"perk22"
"1629","perk","a","23","g2",76,352.320791,52.683483,1,14.9532710943533,"perk23"
"1650","perk","b","23","g2",35,375.837875,79.025224,1,21.0264130511061,"perk23"
"1709","perk","a","24","g2",76,448.907176,52.683483,1,11.7359413742141,"perk24"
"1730","perk","b","24","g2",35,532.455817,88.383354,1,16.5991902385395,"perk24"
"1785","perk","a","25","g2",76,479.639209,93.293668,1,19.450800987373,"perk25"
"1806","perk","b","25","g2",35,417.077572,75.732507,1,18.1578948579858,"perk25"
"1865","perk","a","26","g2",76,429.150867,83.415514,1,19.437340202321,"perk26"
"1886","perk","b","26","g2",35,382.504035,41.158971,1,10.7604017824283,"perk26"
"1945","perk","a","27","g2",76,385.302898,75.567881,1,19.6125908712994,"perk27"
"1966","perk","b","27","g2",35,373.174671,55.976201,1,15.0000000937899,"perk27"
"2024","perk","a","28","g2",76,380.857678,63.659208,1,16.7146972943526,"perk28"
"2045","perk","b","28","g2",35,446.71203,83.415514,1,18.6732186281171,"perk28"
"2104","perk","a","29","g2",76,433.54116,90.00095,1,20.759493746799,"perk29"
"2124","perk","b","29","g2",35,367.686807,53.781055,1,14.6268655758432,"perk29"
"2181","perk","a","30","g2",76,403.357916,65.854354,1,16.3265307033171,"perk30"
"2202","perk","b","30","g2",35,384.037263,72.194995,1,18.7989557148781,"perk30"
"2261","perk","a","31","g1",76,410.492132,76.830078,1,18.7165774958142,"perk31"
"2282","perk","b","31","g1",35,450.004747,100.976675,1,22.4390244043359,"perk31"
"2341","perk","a","32","g1",76,398.418839,50.488338,1,12.6721763776838,"perk32"
"2362","perk","b","32","g1",35,355.613508,63.659208,1,17.9012345054114,"perk32"
"2421","perk","a","33","g1",76,460.980476,97.683958,1,21.1904761884102,"perk33"
"2442","perk","b","33","g1",35,516.956676,75.732507,1,14.6496815914996,"perk33"
"2501","perk","a","34","g1",76,467.56591,100.976675,1,21.5962440461068,"perk34"
"2522","perk","b","34","g1",35,380.857677,87.805804,1,23.05475491308,"perk34"
"2581","perk","a","35","g1",76,367.418008,55.976201,1,15.235018366329,"perk35"
"2602","perk","b","35","g1",35,413.784851,52.683482,1,12.732095404817,"perk35"
"2661","perk","a","36","g1",76,400.613984,97.683958,1,24.3835617081205,"perk36"
"2682","perk","b","36","g1",35,433.541157,95.488812,1,22.0253165029958,"perk36"
"2741","perk","a","37","g2",76,525.18847,77.378865,1,14.7335422272313,"perk37"
"2761","perk","b","37","g2",35,453.297466,91.098522,1,20.0968522510999,"perk37"
"2819","perk","a","38","g2",76,444.516886,102.074248,1,22.9629629862925,"perk38"
"2840","perk","b","38","g2",35,414.882425,76.830079,1,18.5185185899354,"perk38"
"2899","perk","a","39","g2",76,293.051874,34.024749,1,11.6104867495234,"perk39"
"2920","perk","b","39","g2",35,329.271768,45.000475,1,13.6666666788147,"perk39"
"2979","perk","a","40","g2",76,468.663483,84.513087,1,18.0327868642584,"perk40"
"3000","perk","b","40","g2",35,486.224639,94.391239,1,19.4130925150422,"perk40"
"3059","perk","a","41","g2",76,370.979522,84.513086,1,22.7810649882718,"perk41"
"3080","perk","b","41","g2",35,369.881952,71.342216,1,19.2878337572956,"perk41"
"3139","perk","a","42","g2",76,361.895563,31.829604,1,8.79524571568179,"perk42"
"3160","perk","b","42","g2",35,383.052823,46.098047,1,12.0343838322267,"perk42"
"3218","perk","a","43","g1",76,428.053298,93.293668,1,21.7948719086846,"perk43"
"3239","perk","b","43","g1",35,330.36934,61.464063,1,18.604651085358,"perk43"
"3298","perk","a","44","g2",76,443.41931,96.586384,1,21.7821781374384,"perk44"
"3319","perk","b","44","g2",35,480.736781,103.171821,1,21.4611873019968,"perk44"
"3378","perk","a","45","g1",76,394.028546,77.927651,1,19.7771587340781,"perk45"
"3399","perk","b","45","g1",35,446.972671,105.366965,1,23.5734692155262,"perk45"
"3458","perk","a","46","g2",76,341.846784,68.369357,1,20.0000000585057,"perk46"
"3479","perk","b","46","g2",35,318.572112,69.096691,1,21.689497729795,"perk46"
"3538","perk","a","47","g1",76,354.938791,52.368018,1,14.7540982636637,"perk47"
"3559","perk","b","47","g1",35,316.390111,64.005356,1,20.2298851243173,"perk47"
"3618","perk","a","48","g2",76,355.613508,58.171345,1,16.3580245663784,"perk48"
"3639","perk","b","48","g2",35,387.443112,77.927652,1,20.1133145967504,"perk48"
"3697","perk","a","49","g1",76,410.492136,64.756781,1,15.7754011151142,"perk49"
"3718","perk","b","49","g1",35,425.858151,57.073773,1,13.4020618992449,"perk49"
"3776","perk","a","1","g1",76,558.388759,63.384815,1,11.3513773295712,"perk1"
"3797","perk","b","1","g1",35,502.139447,76.281293,1,15.1912568223305,"perk1"
"3855","perk","a","2","g1",76,479.318331,57.485363,1,11.9931492876704,"perk2"
"3876","perk","b","2","g1",35,484.029499,56.524987,1,11.6780045672382,"perk2"
"29","permit","a","3","g1",58,383.60161,64.619585,77,16.8454936881,"permit3"
"64","permit","b","3","g1",47,434.11016,69.893141,77,16.1003237058538,"permit3"
"109","permit","a","4","g1",58,452.989896,93.979651,77,20.7465225670287,"permit4"
"144","permit","b","4","g1",47,360.552586,65.648559,77,18.2077626257824,"permit4"
"189","permit","a","5","g1",58,369.09392,69.004516,77,18.6956523152698,"permit5"
"224","permit","b","5","g1",47,410.397977,70.187691,77,17.1023481921306,"permit5"
"268","permit","a","6","g2",58,446.582823,74.188026,77,16.6123778567274,"permit6"
"303","permit","b","6","g2",47,424.798439,72.010933,77,16.9517885163415,"permit6"
"348","permit","a","7","g2",58,452.765158,76.370027,77,16.8674699566878,"permit7"
"383","permit","b","7","g2",47,546.954858,77.824694,77,14.2287234241916,"permit7"
"428","permit","a","8","g2",58,416.034812,71.278692,77,17.1328672370811,"permit8"
"463","permit","b","8","g2",47,436.331965,91.132626,77,20.8860760407503,"permit8"
"506","permit","a","9","g2",58,518.597218,61.464063,77,11.8519847131151,"permit9"
"541","permit","b","9","g2",47,459.334117,75.732507,77,16.4874552525346,"permit9"
"586","permit","a","10","g2",58,549.864178,71.27869,77,12.9629630101127,"permit10"
"620","permit","b","10","g2",47,452.510793,73.537362,77,16.2509631013376,"permit10"
"665","permit","a","11","g1",58,429.150871,83.964301,77,19.5652174267637,"permit11"
"700","permit","b","11","g1",47,457.687756,80.122797,77,17.5059952881938,"permit11"
"743","permit","a","12","g1",58,267.237533,48.419344,77,18.1184669146007,"permit12"
"777","permit","b","12","g1",47,387.722693,68.323892,77,17.6218450025054,"permit12"
"821","permit","a","13","g1",58,722.969585,129.465378,77,17.907444612625,"permit13"
"856","permit","b","13","g1",47,667.692234,110.554705,77,16.5577341431232,"permit13"
"900","permit","a","14","g1",58,370.884285,49.03216,77,13.2203390607397,"permit14"
"935","permit","b","14","g1",47,443.809127,98.190034,77,22.1243836655031,"permit14"
"979","permit","a","15","g1",58,354.938787,53.095351,77,14.9590162993373,"permit15"
"1014","permit","b","15","g1",47,634.44291,77.741712,77,12.2535394082976,"permit15"
"1059","permit","a","16","g1",58,478.585501,74.188026,77,15.5015197587442,"permit16"
"1094","permit","b","16","g1",47,501.860174,72.733359,77,14.4927537127104,"permit16"
"1139","permit","a","17","g1",58,401.950609,82.916029,77,20.6284123331183,"permit17"
"1174","permit","b","17","g1",47,432.036151,100.372035,77,23.2323232136192,"permit17"
"1219","permit","a","18","g1",58,418.841861,89.291562,77,21.3186814199548,"permit18"
"1254","permit","b","18","g1",47,350.574788,75.642693,77,21.5767635292701,"permit18"
"1299","permit","a","19","g1",58,482.433989,64.005356,77,13.2671738433421,"permit19"
"1334","permit","b","19","g1",47,380.395467,61.823355,77,16.252390042282,"permit19"
"1379","permit","a","20","g1",58,398.41884,66.951926,77,16.8044076429719,"permit20"
"1414","permit","b","20","g1",47,443.419314,107.562111,77,24.257425782766,"permit20"
"1459","permit","a","21","g2",58,405.852142,99.644702,77,24.5519714418558,"permit21"
"1494","permit","b","21","g2",47,372.394796,84.370696,77,22.6562500083916,"permit21"
"1539","permit","a","22","g2",58,374.576798,62.550689,77,16.6990292335192,"permit22"
"1574","permit","b","22","g2",47,421.467863,85.61066,77,20.3125000778529,"permit22"
"1619","permit","a","23","g2",58,463.17562,55.9762,77,12.0853079443171,"permit23"
"1654","permit","b","23","g2",47,418.175143,79.025224,77,18.8976378254027,"permit23"
"1699","permit","a","24","g2",58,512.566385,75.732507,77,14.775160684796,"permit24"
"1734","permit","b","24","g2",47,439.761079,86.227663,77,19.6078432398061,"permit24"
"1777","permit","a","25","g2",58,460.870631,95.488813,77,20.7192228311029,"permit25"
"1810","permit","b","25","g2",47,378.458068,77.927652,77,20.5908285723215,"permit25"
"1855","permit","a","26","g2",58,381.508499,62.561635,77,16.3984905091197,"permit26"
"1890","permit","b","26","g2",47,400.065196,56.524987,77,14.1289438734381,"permit26"
"1935","permit","a","27","g2",58,430.083864,70.903197,77,16.4859002940878,"permit27"
"1970","permit","b","27","g2",47,425.858153,71.342216,77,16.7525772366744,"permit27"
"2014","permit","a","28","g2",58,429.150871,59.268918,77,13.8107416307679,"permit28"
"2049","permit","b","28","g2",47,570.737729,71.342216,77,12.4999999780985,"permit28"
"2094","permit","a","29","g2",58,424.76058,77.927652,77,18.3462533175748,"permit29"
"2128","permit","b","29","g2",47,435.736306,103.171821,77,23.6775819639872,"permit29"
"2171","permit","a","30","g2",58,409.943351,98.78153,77,24.096385453999,"permit30"
"2206","permit","b","30","g2",47,363.158256,78.211244,77,21.5364080832022,"permit30"
"2251","permit","a","31","g1",58,340.247489,71.342216,77,20.9677421013973,"permit31"
"2286","permit","b","31","g1",47,341.345064,91.098522,77,26.6881029221504,"permit31"
