,word,block,id,cond,order,word_duration,vot_duration,mem_1,mem_2,rest,vot_per,rest_per,freq,KF,word_id
441,pebble,b,8,g2,3,420.490138,97.116081,4,2.579662663,323.374057,23.0959236,76.9040764,0,1,pebble8
484,pebble,a,9,g2,9,430.248444,43.354116,3,2.154291247,386.894328,10.07653057,89.92346943,0,1,pebble9
519,pebble,b,9,g2,3,378.477827,62.561636,3,2.154291247,315.916191,16.52980215,83.47019785,0,1,pebble9
3767,pendant,a,1,g1,59,694.715596,46.213266,7.957142857,3.426064463,648.50233,6.652112932,93.34788707,0,1,pendant1
3813,pendant,b,1,g1,70,673.447086,92.744881,7.957142857,3.426064463,580.702205,13.77166565,86.22833435,0,1,pendant1
587,pendant,a,10,g2,59,468.402819,77.097358,0.75,1.773534191,391.305461,16.45962724,83.54037276,0,1,pendant10
632,pendant,b,10,g2,70,452.199895,71.342216,0.75,1.773534191,380.857679,15.77669893,84.22330107,0,1,pendant10
666,pendant,a,11,g1,59,484.029499,65.305567,3.714285714,3.426064463,418.723932,13.49206342,86.50793658,0,1,pendant11
712,pendant,b,11,g1,70,471.920994,63.659208,3.714285714,3.426064463,408.261786,13.48937827,86.51062173,0,1,pendant11
744,pendant,a,12,g1,59,322.795626,29.796519,2.871428571,1.438014982,292.999107,9.230769131,90.76923087,0,1,pendant12
788,pendant,b,12,g1,70,577.871952,91.372916,2.871428571,1.438014982,486.499036,15.8119659,84.1880341,0,1,pendant12
822,pendant,a,13,g1,59,813.15895,122.192043,6.216666667,3.426064463,690.966907,15.02683368,84.97316632,0,1,pendant13
868,pendant,b,13,g1,70,826.250956,119.282708,6.216666667,3.426064463,706.968248,14.43661967,85.56338033,0,1,pendant13
901,pendant,a,14,g1,59,443.803907,70.405152,8.373809524,2.884883637,373.398755,15.86402258,84.13597742,0,1,pendant14
947,pendant,b,14,g1,70,378.940798,76.370026,8.373809524,2.884883637,302.570772,20.15355074,79.84644926,0,1,pendant14
980,pendant,a,15,g1,59,567.320193,33.821011,1,3.045307406,533.499182,5.961538372,94.03846163,0,1,pendant15
1026,pendant,b,15,g1,70,589.200344,72.286153,1,3.045307406,516.914191,12.26851847,87.73148153,0,1,pendant15
1060,pendant,a,16,g1,59,565.865531,66.91469,6.207142857,3.398302189,498.950841,11.82519279,88.17480721,0,1,pendant16
1106,pendant,b,16,g1,70,594.481303,63.278022,6.207142857,3.398302189,531.203281,10.6442409,89.3557591,0,1,pendant16
1140,pendant,a,17,g1,59,514.952179,91.644032,4.833333333,1.762173268,423.308147,17.7966102,82.2033898,0,1,pendant17
1186,pendant,b,17,g1,70,487.313503,74.188026,4.833333333,1.762173268,413.125477,15.22388063,84.77611937,0,1,pendant17
1220,pendant,a,18,g1,59,486.040665,44.185515,11.875,3.426064463,441.85515,9.090909091,90.90909091,0,1,pendant18
1266,pendant,b,18,g1,70,506.799565,45.094682,11.875,3.426064463,461.704883,8.897932262,91.10206774,0,1,pendant18
1300,pendant,a,19,g1,59,445.855489,55.277353,4,3.045307406,390.578136,12.3980425,87.6019575,0,1,pendant19
1346,pendant,b,19,g1,70,577.502869,73.460692,4,3.045307406,504.042177,12.72040295,87.27959705,0,1,pendant19
3846,pendant,a,2,g1,59,295.795805,34.299143,6.938095238,3.426064463,261.496662,11.59554748,88.40445252,0,1,pendant2
3891,pendant,b,2,g1,70,350.81163,55.701807,6.938095238,3.426064463,295.109823,15.87798187,84.12201813,0,1,pendant2
1380,pendant,a,20,g1,59,497.20037,90.00095,8.857142857,3.426064463,407.19942,18.10154526,81.89845474,0,1,pendant20
1426,pendant,b,20,g1,70,511.468813,85.61066,8.857142857,3.426064463,425.858153,16.73819749,83.26180251,0,1,pendant20
1460,pendant,a,21,g2,59,576.048202,92.371366,5.2,1.968031607,483.676836,16.03535358,83.96464642,0,1,pendant21
1506,pendant,b,21,g2,70,490.222836,92.371365,5.2,1.968031607,397.851471,18.84272992,81.15727008,0,1,pendant21
1540,pendant,a,22,g2,59,456.765493,80.006695,5.675,2.198905607,376.758798,17.51592365,82.48407635,0,1,pendant22
1586,pendant,b,22,g2,70,508.176096,68.049499,5.675,2.198905607,440.126597,13.39092876,86.60907124,0,1,pendant22
1620,pendant,a,23,g2,59,497.200369,59.268918,4.964285714,2.243635605,437.931451,11.92052977,88.07947023,0,1,pendant23
1666,pendant,b,23,g2,70,394.028547,66.951926,4.964285714,2.243635605,327.076621,16.9916435,83.0083565,0,1,pendant23
1700,pendant,a,24,g2,59,592.689181,60.366491,3.571428571,2.579662663,532.32269,10.18518524,89.81481476,0,1,pendant24
1746,pendant,b,24,g2,70,614.372096,60.359364,3.571428571,2.579662663,554.012732,9.824561433,90.17543857,0,1,pendant24
1856,pendant,a,26,g2,59,519.151816,59.268918,2.2,1.968031607,459.882898,11.41649055,88.58350945,0,1,pendant26
1902,pendant,b,26,g2,70,564.152293,71.342216,2.2,1.968031607,492.810077,12.64591439,87.35408561,0,1,pendant26
1936,pendant,a,27,g2,59,444.077916,62.506766,3.6,0.967591848,381.57115,14.07563037,85.92436963,0,1,pendant27
1981,pendant,b,27,g2,70,436.833879,60.366491,3.6,0.967591848,376.467388,13.81909552,86.18090448,0,1,pendant27
2015,pendant,a,28,g2,59,586.103747,71.342216,11.90714286,2.198905607,514.761531,12.17228458,87.82771542,0,1,pendant28
2061,pendant,b,28,g2,70,643.177517,73.537361,11.90714286,2.198905607,569.640156,11.43344707,88.56655293,0,1,pendant28
2095,pendant,a,29,g2,59,445.614458,50.488338,8.371428571,2.884883637,395.12612,11.33004935,88.66995065,0,1,pendant29
2140,pendant,b,29,g2,70,400.613984,87.805805,8.371428571,2.884883637,312.808179,21.91780829,78.08219171,0,1,pendant29
30,pendant,a,3,g1,59,502.731781,87.257019,1.821428571,3.426064463,415.474762,17.35657508,82.64342492,0,1,pendant3
76,pendant,b,3,g1,70,529.642493,66.380923,1.821428571,3.426064463,463.26157,12.53315659,87.46684341,0,1,pendant3
2172,pendant,a,30,g2,59,459.334116,37.866253,3,1.938414631,421.467863,8.243727535,91.75627246,0,1,pendant30
2218,pendant,b,30,g2,70,533.440794,52.140829,3,1.938414631,481.299965,9.774435999,90.225564,0,1,pendant30
2252,pendant,a,31,g1,59,515.162695,71.342216,8.25,3.426064463,443.820479,13.84848257,86.15151743,0,1,pendant31
2298,pendant,b,31,g1,70,518.054245,61.464063,8.25,3.426064463,456.590182,11.86440679,88.13559321,0,1,pendant31
2332,pendant,a,32,g1,59,419.272717,49.390765,6.857142857,3.426064463,369.881952,11.78010469,88.21989531,0,1,pendant32
2378,pendant,b,32,g1,70,452.199892,52.411956,6.857142857,3.426064463,399.787936,11.59043974,88.40956026,0,1,pendant32
2412,pendant,a,33,g1,59,475.248919,69.147071,5.458333333,3.426064463,406.101848,14.5496535,85.4503465,0,1,pendant33
2458,pendant,b,33,g1,70,626.067989,94.39124,5.458333333,3.426064463,531.676749,15.07683537,84.92316463,0,1,pendant33
2492,pendant,a,34,g1,59,491.712507,79.025224,6.514285714,3.426064463,412.687283,16.0714285,83.9285715,0,1,pendant34
2538,pendant,b,34,g1,70,420.370289,75.732506,6.514285714,3.426064463,344.637783,18.01566571,81.98433429,0,1,pendant34
2572,pendant,a,35,g1,59,397.321266,47.19562,7.333333333,3.426064463,350.125646,11.87845304,88.12154696,0,1,pendant35
2618,pendant,b,35,g1,70,447.8096,59.268918,7.333333333,3.426064463,388.540682,13.2352942,86.7647058,0,1,pendant35
2652,pendant,a,36,g1,59,477.444063,85.61066,8.804761905,3.426064463,391.833403,17.93103457,82.06896543,0,1,pendant36
2698,pendant,b,36,g1,70,491.342775,84.513086,8.804761905,3.426064463,406.829689,17.20043324,82.79956676,0,1,pendant36
2732,pendant,a,37,g2,59,677.373414,79.025224,6.733333333,2.504126581,598.34819,11.66641949,88.33358051,0,1,pendant37
2776,pendant,b,37,g2,70,574.030447,69.147071,6.733333333,2.504126581,504.883376,12.04588909,87.95411091,0,1,pendant37
2810,pendant,a,38,g2,59,546.591134,69.147071,4.75,2.884883637,477.444063,12.65060238,87.34939762,0,1,pendant38
2856,pendant,b,38,g2,70,540.005697,57.073773,4.75,2.884883637,482.931924,10.56910572,89.43089428,0,1,pendant38
2890,pendant,a,39,g2,59,420.370291,70.244644,4.857142857,2.884883637,350.125647,16.71018279,83.28981721,0,1,pendant39
2936,pendant,b,39,g2,70,485.127071,71.342216,4.857142857,2.884883637,413.784855,14.70588229,85.29411771,0,1,pendant39
110,pendant,a,4,g1,59,493.358866,32.379344,5.5,3.426064463,460.979522,6.563040868,93.43695913,0,1,pendant4
156,pendant,b,4,g1,70,543.298418,55.976201,5.5,3.426064463,487.322217,10.30303037,89.69696963,0,1,pendant4
2970,pendant,a,40,g2,59,479.639209,71.342216,5.777777778,2.884883637,408.296993,14.87414178,85.12585822,0,1,pendant40
3016,pendant,b,40,g2,70,409.39456,61.464063,5.777777778,2.884883637,347.930497,15.01340492,84.98659508,0,1,pendant40
3050,pendant,a,41,g2,59,474.151342,90.000949,3.125,1.438014982,384.150393,18.98148144,81.01851856,0,1,pendant41
3096,pendant,b,41,g2,70,471.9562,74.634934,3.125,1.438014982,397.321266,15.8139535,84.1860465,0,1,pendant41
3130,pendant,a,42,g2,59,467.565907,47.19562,8.833333333,2.579662663,420.370287,10.09389677,89.90610323,0,1,pendant42
3175,pendant,b,42,g2,70,532.322691,70.244644,8.833333333,2.579662663,462.078047,13.19587633,86.80412367,0,1,pendant42
3209,pendant,a,43,g1,59,517.798795,73.537361,5.478571429,3.426064463,444.261434,14.20191814,85.79808186,0,1,pendant43
3255,pendant,b,43,g1,70,543.298417,49.390765,5.478571429,3.426064463,493.907652,9.090909057,90.90909094,0,1,pendant43
3289,pendant,a,44,g2,59,493.907647,68.049498,12.31746032,3.426064463,425.858149,13.77777777,86.22222223,0,1,pendant44
3335,pendant,b,44,g2,70,673.909552,72.439789,12.31746032,3.426064463,601.469763,10.74918567,89.25081433,0,1,pendant44
3369,pendant,a,45,g1,59,698.056143,74.634934,2.75,1.773534191,623.421209,10.69182397,89.30817603,0,1,pendant45
3415,pendant,b,45,g1,70,640.267592,87.805805,2.75,1.773534191,552.461787,13.71392307,86.28607693,0,1,pendant45
3449,pendant,a,46,g2,59,468.402827,84.370696,6.666666667,3.426064463,384.032131,18.01242246,81.98757754,0,1,pendant46
3495,pendant,b,46,g2,70,520.770849,142.557383,6.666666667,3.426064463,378.213466,27.37430163,72.62569837,0,1,pendant46
3529,pendant,a,47,g1,59,349.120122,48.004017,10.52380952,3.426064463,301.116105,13.75000006,86.24999994,0,1,pendant47
3575,pendant,b,47,g1,70,403.670141,54.550019,10.52380952,3.426064463,349.120122,13.5135135,86.4864865,0,1,pendant47
3609,pendant,a,48,g2,59,339.149919,45.000475,0.75,1.599676144,294.149444,13.26860851,86.73139149,0,1,pendant48
3655,pendant,b,48,g2,70,433.54116,59.268918,0.75,1.599676144,374.272242,13.67088606,86.32911394,0,1,pendant48
3689,pendant,a,49,g1,59,470.858626,58.171345,0.375,3.426064463,412.687281,12.35431227,87.64568773,0,1,pendant49
3733,pendant,b,49,g1,70,555.371713,62.561636,0.375,3.426064463,492.810077,11.2648222,88.7351778,0,1,pendant49
190,pendant,a,5,g1,59,415.631849,44.933173,8.214285714,3.426064463,370.698676,10.81081084,89.18918916,0,1,pendant5
236,pendant,b,5,g1,70,534.251429,70,8.214285714,3.426064463,464.251429,13.10244507,86.89755493,0,1,pendant5
269,pendant,a,6,g2,59,576.048202,79.279361,7.458333333,2.348788663,496.768841,13.76262624,86.23737376,0,1,pendant6
315,pendant,b,6,g2,70,448.581857,72.671582,7.458333333,2.348788663,375.910275,16.20029452,83.79970548,0,1,pendant6
349,pendant,a,7,g2,59,600.875193,79.279361,3.875,2.504126581,521.595832,13.19398137,86.80601863,0,1,pendant7
395,pendant,b,7,g2,70,542.590856,53.095352,3.875,2.504126581,489.495504,9.785522814,90.21447719,0,1,pendant7
429,pendant,a,8,g2,59,520.770849,62.550689,4,2.579662663,458.22016,12.01117327,87.98882673,0,1,pendant8
475,pendant,b,8,g2,70,554.160006,92.053157,4,2.579662663,462.106849,16.61129566,83.38870434,0,1,pendant8
507,pendant,a,9,g2,59,518.054249,50.488338,3,2.154291247,467.565911,9.745762745,90.25423725,0,1,pendant9
553,pendant,b,9,g2,70,511.468573,52.134697,3,2.154291247,459.333876,10.19313791,89.80686209,0,1,pendant9
3776,perk,a,1,g1,76,558.388759,63.384815,7.957142857,3.426064463,495.003944,11.35137733,88.64862267,0,1,perk1
3797,perk,b,1,g1,35,502.139447,76.281293,7.957142857,3.426064463,425.858154,15.19125682,84.80874318,0,1,perk1
596,perk,a,10,g2,76,494.586827,82.916027,0.75,1.773534191,411.6708,16.76470591,83.23529409,0,1,perk10
616,perk,b,10,g2,35,547.688708,50.488338,0.75,1.773534191,497.20037,9.218436908,90.78156309,0,1,perk10
675,perk,a,11,g1,76,369.333166,70.244644,3.714285714,3.426064463,299.088522,19.01931656,80.98068344,0,1,perk11
696,perk,b,11,g1,35,437.93145,83.415514,3.714285714,3.426064463,354.515936,19.04761898,80.95238102,0,1,perk11
753,perk,a,12,g1,76,376.801818,96.217927,2.871428571,1.438014982,280.583891,25.53542005,74.46457995,0,1,perk12
773,perk,b,12,g1,35,444.516886,99.60471,2.871428571,1.438014982,344.912176,22.40740749,77.59259251,0,1,perk12
831,perk,a,13,g1,76,472.766832,96.008033,6.216666667,3.426064463,376.758799,20.30769219,79.69230781,0,1,perk13
852,perk,b,13,g1,35,560.992065,128.010712,6.216666667,3.426064463,432.981353,22.81863149,77.18136851,0,1,perk13
910,perk,a,14,g1,76,357.369905,64.118978,8.373809524,2.884883637,293.250927,17.94190756,82.05809244,0,1,perk14
931,perk,b,14,g1,35,419.307812,102.554036,8.373809524,2.884883637,316.753776,24.45793593,75.54206407,0,1,perk14
989,perk,a,15,g1,76,388.396132,72.006024,1,3.045307406,316.390108,18.53932572,81.46067428,0,1,perk15
1010,perk,b,15,g1,35,400.841132,57.965312,1,3.045307406,342.87582,14.46091915,85.53908085,0,1,perk15
1069,perk,a,16,g1,76,351.302123,61.096021,6.207142857,3.398302189,290.206102,17.39130424,82.60869576,0,1,perk16
1090,perk,b,16,g1,35,346.93812,70.551358,6.207142857,3.398302189,276.386762,20.33542985,79.66457015,0,1,perk16
1149,perk,a,17,g1,76,439.673153,103.645036,4.833333333,1.762173268,336.028117,23.57320098,76.42679902,0,1,perk17
1170,perk,b,17,g1,35,450.946824,112.009372,4.833333333,1.762173268,338.937452,24.83870959,75.16129041,0,1,perk17
1229,perk,a,18,g1,76,308.378074,45.106047,11.875,3.426064463,263.272027,14.62686579,85.37313421,0,1,perk18
1250,perk,b,18,g1,35,328.75478,52.368018,11.875,3.426064463,276.386762,15.92920352,84.07079648,0,1,perk18
1309,perk,a,19,g1,76,413.125478,55.277353,4,3.045307406,357.848125,13.38028177,86.61971823,0,1,perk19
1330,perk,b,19,g1,35,338.937452,56.73202,4,3.045307406,282.205432,16.73819747,83.26180253,0,1,perk19
3855,perk,a,2,g1,76,479.318331,57.485363,6.938095238,3.426064463,421.832968,11.99314929,88.00685071,0,1,perk2
3876,perk,b,2,g1,35,484.029499,56.524987,6.938095238,3.426064463,427.504512,11.67800457,88.32199543,0,1,perk2
1389,perk,a,20,g1,76,560.859579,76.830079,8.857142857,3.426064463,484.0295,13.69863008,86.30136992,0,1,perk20
1410,perk,b,20,g1,35,576.225594,85.61066,8.857142857,3.426064463,490.614934,14.85714291,85.14285709,0,1,perk20
1469,perk,a,21,g2,76,398.500904,59.641354,5.2,1.968031607,338.85955,14.96642878,85.03357122,0,1,perk21
1490,perk,b,21,g2,35,344.028786,71.278691,5.2,1.968031607,272.750095,20.71881595,79.28118405,0,1,perk21
1549,perk,a,22,g2,76,325.118114,42.185348,5.675,2.198905607,282.932766,12.97539146,87.02460854,0,1,perk22
1570,perk,b,22,g2,35,334.759631,68.049499,5.675,2.198905607,266.710132,20.32786892,79.67213108,0,1,perk22
1629,perk,a,23,g2,76,352.320791,52.683483,4.964285714,2.243635605,299.637308,14.95327109,85.04672891,0,1,perk23
1650,perk,b,23,g2,35,375.837875,79.025224,4.964285714,2.243635605,296.812651,21.02641305,78.97358695,0,1,perk23
1709,perk,a,24,g2,76,448.907176,52.683483,3.571428571,2.579662663,396.223693,11.73594137,88.26405863,0,1,perk24
1730,perk,b,24,g2,35,532.455817,88.383354,3.571428571,2.579662663,444.072463,16.59919024,83.40080976,0,1,perk24
1785,perk,a,25,g2,76,479.639209,93.293668,1.916666667,1.51171755,386.345541,19.45080099,80.54919901,0,1,perk25
1806,perk,b,25,g2,35,417.077572,75.732507,1.916666667,1.51171755,341.345065,18.15789486,81.84210514,0,1,perk25
1865,perk,a,26,g2,76,429.150867,83.415514,2.2,1.968031607,345.735353,19.4373402,80.5626598,0,1,perk26
1886,perk,b,26,g2,35,382.504035,41.158971,2.2,1.968031607,341.345064,10.76040178,89.23959822,0,1,perk26
1945,perk,a,27,g2,76,385.302898,75.567881,3.6,0.967591848,309.735017,19.61259087,80.38740913,0,1,perk27
1966,perk,b,27,g2,35,373.174671,55.976201,3.6,0.967591848,317.19847,15.00000009,84.99999991,0,1,perk27
2024,perk,a,28,g2,76,380.857678,63.659208,11.90714286,2.198905607,317.19847,16.71469729,83.28530271,0,1,perk28
2045,perk,b,28,g2,35,446.71203,83.415514,11.90714286,2.198905607,363.296516,18.67321863,81.32678137,0,1,perk28
2104,perk,a,29,g2,76,433.54116,90.00095,8.371428571,2.884883637,343.54021,20.75949375,79.24050625,0,1,perk29
2124,perk,b,29,g2,35,367.686807,53.781055,8.371428571,2.884883637,313.905752,14.62686558,85.37313442,0,1,perk29
39,perk,a,3,g1,76,288.112797,111.952401,1.821428571,3.426064463,176.160396,38.85714282,61.14285718,0,1,perk3
60,perk,b,3,g1,35,357.085168,70.123913,1.821428571,3.426064463,286.961255,19.63786774,80.36213226,0,1,perk3
2181,perk,a,30,g2,76,403.357916,65.854354,3,1.938414631,337.503562,16.3265307,83.6734693,0,1,perk30
2202,perk,b,30,g2,35,384.037263,72.194995,3,1.938414631,311.842268,18.79895571,81.20104429,0,1,perk30
2261,perk,a,31,g1,76,410.492132,76.830078,8.25,3.426064463,333.662054,18.7165775,81.2834225,0,1,perk31
2282,perk,b,31,g1,35,450.004747,100.976675,8.25,3.426064463,349.028072,22.4390244,77.5609756,0,1,perk31
2341,perk,a,32,g1,76,398.418839,50.488338,6.857142857,3.426064463,347.930501,12.67217638,87.32782362,0,1,perk32
2362,perk,b,32,g1,35,355.613508,63.659208,6.857142857,3.426064463,291.9543,17.90123451,82.09876549,0,1,perk32
2421,perk,a,33,g1,76,460.980476,97.683958,5.458333333,3.426064463,363.296518,21.19047619,78.80952381,0,1,perk33
2442,perk,b,33,g1,35,516.956676,75.732507,5.458333333,3.426064463,441.224169,14.64968159,85.35031841,0,1,perk33
2501,perk,a,34,g1,76,467.56591,100.976675,6.514285714,3.426064463,366.589235,21.59624405,78.40375595,0,1,perk34
2522,perk,b,34,g1,35,380.857677,87.805804,6.514285714,3.426064463,293.051873,23.05475491,76.94524509,0,1,perk34
2581,perk,a,35,g1,76,367.418008,55.976201,7.333333333,3.426064463,311.441807,15.23501837,84.76498163,0,1,perk35
2602,perk,b,35,g1,35,413.784851,52.683482,7.333333333,3.426064463,361.101369,12.7320954,87.2679046,0,1,perk35
2661,perk,a,36,g1,76,400.613984,97.683958,8.804761905,3.426064463,302.930026,24.38356171,75.61643829,0,1,perk36
2682,perk,b,36,g1,35,433.541157,95.488812,8.804761905,3.426064463,338.052345,22.0253165,77.9746835,0,1,perk36
2741,perk,a,37,g2,76,525.18847,77.378865,6.733333333,2.504126581,447.809605,14.73354223,85.26645777,0,1,perk37
2761,perk,b,37,g2,35,453.297466,91.098522,6.733333333,2.504126581,362.198944,20.09685225,79.90314775,0,1,perk37
2819,perk,a,38,g2,76,444.516886,102.074248,4.75,2.884883637,342.442638,22.96296299,77.03703701,0,1,perk38
2840,perk,b,38,g2,35,414.882425,76.830079,4.75,2.884883637,338.052346,18.51851859,81.48148141,0,1,perk38
2899,perk,a,39,g2,76,293.051874,34.024749,4.857142857,2.884883637,259.027125,11.61048675,88.38951325,0,1,perk39
2920,perk,b,39,g2,35,329.271768,45.000475,4.857142857,2.884883637,284.271293,13.66666668,86.33333332,0,1,perk39
119,perk,a,4,g1,76,370.430735,36.357091,5.5,3.426064463,334.073644,9.814814907,90.18518509,0,1,perk4
140,perk,b,4,g1,35,363.845304,75.39024,5.5,3.426064463,288.455064,20.72041034,79.27958966,0,1,perk4
2979,perk,a,40,g2,76,468.663483,84.513087,5.777777778,2.884883637,384.150396,18.03278686,81.96721314,0,1,perk40
3000,perk,b,40,g2,35,486.224639,94.391239,5.777777778,2.884883637,391.8334,19.41309252,80.58690748,0,1,perk40
3059,perk,a,41,g2,76,370.979522,84.513086,3.125,1.438014982,286.466436,22.78106499,77.21893501,0,1,perk41
3080,perk,b,41,g2,35,369.881952,71.342216,3.125,1.438014982,298.539736,19.28783376,80.71216624,0,1,perk41
3139,perk,a,42,g2,76,361.895563,31.829604,8.833333333,2.579662663,330.065959,8.795245716,91.20475428,0,1,perk42
3160,perk,b,42,g2,35,383.052823,46.098047,8.833333333,2.579662663,336.954776,12.03438383,87.96561617,0,1,perk42
3218,perk,a,43,g1,76,428.053298,93.293668,5.478571429,3.426064463,334.75963,21.79487191,78.20512809,0,1,perk43
3239,perk,b,43,g1,35,330.36934,61.464063,5.478571429,3.426064463,268.905277,18.60465109,81.39534891,0,1,perk43
3298,perk,a,44,g2,76,443.41931,96.586384,12.31746032,3.426064463,346.832926,21.78217814,78.21782186,0,1,perk44
3319,perk,b,44,g2,35,480.736781,103.171821,12.31746032,3.426064463,377.56496,21.4611873,78.5388127,0,1,perk44
3378,perk,a,45,g1,76,394.028546,77.927651,2.75,1.773534191,316.100895,19.77715873,80.22284127,0,1,perk45
3399,perk,b,45,g1,35,446.972671,105.366965,2.75,1.773534191,341.605706,23.57346922,76.42653078,0,1,perk45
3458,perk,a,46,g2,76,341.846784,68.369357,6.666666667,3.426064463,273.477427,20.00000006,79.99999994,0,1,perk46
3479,perk,b,46,g2,35,318.572112,69.096691,6.666666667,3.426064463,249.475421,21.68949773,78.31050227,0,1,perk46
3538,perk,a,47,g1,76,354.938791,52.368018,10.52380952,3.426064463,302.570773,14.75409826,85.24590174,0,1,perk47
3559,perk,b,47,g1,35,316.390111,64.005356,10.52380952,3.426064463,252.384755,20.22988512,79.77011488,0,1,perk47
3618,perk,a,48,g2,76,355.613508,58.171345,0.75,1.599676144,297.442163,16.35802457,83.64197543,0,1,perk48
3639,perk,b,48,g2,35,387.443112,77.927652,0.75,1.599676144,309.51546,20.1133146,79.8866854,0,1,perk48
3697,perk,a,49,g1,76,410.492136,64.756781,0.375,3.426064463,345.735355,15.77540112,84.22459888,0,1,perk49
3718,perk,b,49,g1,35,425.858151,57.073773,0.375,3.426064463,368.784378,13.4020619,86.5979381,0,1,perk49
199,perk,a,5,g1,76,409.946162,79.145365,8.214285714,3.426064463,330.800797,19.30628271,80.69371729,0,1,perk5
220,perk,b,5,g1,35,386.941469,59.277687,8.214285714,3.426064463,327.663782,15.31954876,84.68045124,0,1,perk5
278,perk,a,6,g2,76,309.844109,54.913686,7.458333333,2.348788663,254.930423,17.7230047,82.2769953,0,1,perk6
299,perk,b,6,g2,35,323.058222,61.936009,7.458333333,2.348788663,261.122213,19.1717792,80.8282208,0,1,perk6
358,perk,a,7,g2,76,482.949502,67.642024,3.875,2.504126581,415.307478,14.00602417,85.99397583,0,1,perk7
379,perk,b,7,g2,35,381.850133,66.91469,3.875,2.504126581,314.935443,17.52380953,82.47619047,0,1,perk7
438,perk,a,8,g2,76,355.666124,81.461362,4,2.579662663,274.204762,22.90388556,77.09611444,0,1,perk8
459,perk,b,8,g2,35,435.411433,103.099536,4,2.579662663,332.311897,23.67864695,76.32135305,0,1,perk8
516,perk,a,9,g2,76,449.455964,80.671583,3,2.154291247,368.784381,17.94871789,82.05128211,0,1,perk9
537,perk,b,9,g2,35,454.943826,99.330317,3,2.154291247,355.613509,21.83353445,78.16646555,0,1,perk9
3766,permit,a,1,g1,58,678.617043,69.147071,7.957142857,3.426064463,609.469972,10.18940973,89.81059027,1,77,permit1
3801,permit,b,1,g1,47,689.869019,95.21442,7.957142857,3.426064463,594.654599,13.80181127,86.19818873,1,77,permit1
586,permit,a,10,g2,58,549.864178,71.27869,0.75,1.773534191,478.585488,12.96296301,87.03703699,1,77,permit10
620,permit,b,10,g2,47,452.510793,73.537362,0.75,1.773534191,378.973431,16.2509631,83.7490369,1,77,permit10
665,permit,a,11,g1,58,429.150871,83.964301,3.714285714,3.426064463,345.18657,19.56521743,80.43478257,1,77,permit11
700,permit,b,11,g1,47,457.687756,80.122797,3.714285714,3.426064463,377.564959,17.50599529,82.49400471,1,77,permit11
743,permit,a,12,g1,58,267.237533,48.419344,2.871428571,1.438014982,218.818189,18.11846691,81.88153309,1,77,permit12
777,permit,b,12,g1,47,387.722693,68.323892,2.871428571,1.438014982,319.398801,17.621845,82.378155,1,77,permit12
821,permit,a,13,g1,58,722.969585,129.465378,6.216666667,3.426064463,593.504207,17.90744461,82.09255539,1,77,permit13
856,permit,b,13,g1,47,667.692234,110.554705,6.216666667,3.426064463,557.137529,16.55773414,83.44226586,1,77,permit13
900,permit,a,14,g1,58,370.884285,49.03216,8.373809524,2.884883637,321.852125,13.22033906,86.77966094,1,77,permit14
935,permit,b,14,g1,47,443.809127,98.190034,8.373809524,2.884883637,345.619093,22.12438367,77.87561633,1,77,permit14
979,permit,a,15,g1,58,354.938787,53.095351,1,3.045307406,301.843436,14.9590163,85.0409837,1,77,permit15
1014,permit,b,15,g1,47,634.44291,77.741712,1,3.045307406,556.701198,12.25353941,87.74646059,1,77,permit15
1059,permit,a,16,g1,58,478.585501,74.188026,6.207142857,3.398302189,404.397475,15.50151976,84.49848024,1,77,permit16
1094,permit,b,16,g1,47,501.860174,72.733359,6.207142857,3.398302189,429.126815,14.49275371,85.50724629,1,77,permit16
1139,permit,a,17,g1,58,401.950609,82.916029,4.833333333,1.762173268,319.03458,20.62841233,79.37158767,1,77,permit17
1174,permit,b,17,g1,47,432.036151,100.372035,4.833333333,1.762173268,331.664116,23.23232321,76.76767679,1,77,permit17
1219,permit,a,18,g1,58,418.841861,89.291562,11.875,3.426064463,329.550299,21.31868142,78.68131858,1,77,permit18
1254,permit,b,18,g1,47,350.574788,75.642693,11.875,3.426064463,274.932095,21.57676353,78.42323647,1,77,permit18
1299,permit,a,19,g1,58,482.433989,64.005356,4,3.045307406,418.428633,13.26717384,86.73282616,1,77,permit19
1334,permit,b,19,g1,47,380.395467,61.823355,4,3.045307406,318.572112,16.25239004,83.74760996,1,77,permit19
3845,permit,a,2,g1,58,265.61256,52.957876,6.938095238,3.426064463,212.654684,19.93801649,80.06198351,1,77,permit2
3880,permit,b,2,g1,47,352.869578,49.390765,6.938095238,3.426064463,303.478813,13.99688953,86.00311047,1,77,permit2
1379,permit,a,20,g1,58,398.41884,66.951926,8.857142857,3.426064463,331.466914,16.80440764,83.19559236,1,77,permit20
1414,permit,b,20,g1,47,443.419314,107.562111,8.857142857,3.426064463,335.857203,24.25742578,75.74257422,1,77,permit20
1459,permit,a,21,g2,58,405.852142,99.644702,5.2,1.968031607,306.20744,24.55197144,75.44802856,1,77,permit21
1494,permit,b,21,g2,47,372.394796,84.370696,5.2,1.968031607,288.0241,22.65625001,77.34374999,1,77,permit21
1539,permit,a,22,g2,58,374.576798,62.550689,5.675,2.198905607,312.026109,16.69902923,83.30097077,1,77,permit22
