"","word","block","id","cond","order","word_duration","vot_duration","mem_1","mem_2","rest","vot_per","rest_per","freq","KF","word_id"
"3051","peacock","a",41,"g2",61,523.542106,52.683482,3.125,1.438014982,470.858624,10.0628930120856,89.9371069879143,0,2,"peacock41"
"3078","peacock","b",41,"g2",33,570.73773,66.951926,3.125,1.438014982,503.785804,11.7307692273998,88.2692307726002,0,2,"peacock41"
"3131","peacock","a",42,"g2",61,480.736778,35.122322,8.833333333,2.579662663,445.614456,7.30593613954787,92.6940638604521,0,2,"peacock42"
"3158","peacock","b",42,"g2",33,565.249867,54.878628,8.833333333,2.579662663,510.371239,9.70873788812408,90.2912621118759,0,2,"peacock42"
"3210","peacock","a",43,"g1",61,706.836728,75.732507,5.478571429,3.426064463,631.104221,10.714285774918,89.285714225082,0,2,"peacock43"
"3237","peacock","b",43,"g1",33,529.029974,55.976201,5.478571429,3.426064463,473.053773,10.5809129446416,89.4190870553584,0,2,"peacock43"
"3290","peacock","a",44,"g2",61,777.081365,90.000949,12.31746032,3.426064463,687.080416,11.5819208970479,88.4180791029521,0,2,"peacock44"
"3317","peacock","b",44,"g2",33,704.641583,100.976675,12.31746032,3.426064463,603.664908,14.3302180053146,85.6697819946854,0,2,"peacock44"
"3370","peacock","a",45,"g1",61,597.079469,57.073773,2.75,1.773534191,540.005696,9.55882356758779,90.4411764324122,0,2,"peacock45"
"3397","peacock","b",45,"g1",33,632.201793,48.293192,2.75,1.773534191,583.908601,7.63888880650486,92.3611111934951,0,2,"peacock45"
"3450","peacock","a",46,"g2",61,494.586836,46.549349,6.666666667,3.426064463,448.037487,9.4117646511724,90.5882353488276,0,2,"peacock46"
"3477","peacock","b",46,"g2",33,514.224847,78.552028,6.666666667,3.426064463,435.672819,15.2758133836345,84.7241866163655,0,2,"peacock46"
"3530","peacock","a",47,"g1",61,564.410864,49.458684,10.52380952,3.426064463,514.95218,8.76288660524437,91.2371133947556,0,2,"peacock47"
"3557","peacock","b",47,"g1",33,524.657211,53.822685,10.52380952,3.426064463,470.834526,10.2586381872868,89.7413618127132,0,2,"peacock47"
"3610","peacock","a",48,"g2",61,527.011823,80.122797,0.75,1.599676144,446.889026,15.2032257158679,84.7967742841321,0,2,"peacock48"
"3637","peacock","b",48,"g2",33,560.859576,86.708232,0.75,1.599676144,474.151344,15.4598825999184,84.5401174000816,0,2,"peacock48"
"3690","peacock","a",49,"g1",61,693.665855,74.634934,0.375,3.426064463,619.030921,10.7594937046454,89.2405062953545,0,2,"peacock49"
"3716","peacock","b",49,"g1",33,695.399006,85.061873,0.375,3.426064463,610.337133,12.232095856634,87.767904143366,0,2,"peacock49"
"191","peacock","a",5,"g1",61,579.316979,50.704459,8.214285714,3.426064463,528.61252,8.75245519085675,91.2475448091432,0,2,"peacock5"
"218","peacock","b",5,"g1",33,582.687056,47.484797,8.214285714,3.426064463,535.202259,8.14927953367819,91.8507204663218,0,2,"peacock5"
"270","peacock","a",6,"g2",61,464.288591,57.459353,7.458333333,2.348788663,406.829238,12.3757839657964,87.6242160342036,0,2,"peacock6"
"297","peacock","b",6,"g2",33,457.335489,66.560564,7.458333333,2.348788663,390.774925,14.5539905826114,85.4460094173886,0,2,"peacock6"
"350","peacock","a",7,"g2",61,565.637586,61.823355,3.875,2.504126581,503.814231,10.9298527060753,89.0701472939247,0,2,"peacock7"
"377","peacock","b",7,"g2",33,583.321537,79.279361,3.875,2.504126581,504.042176,13.591022441539,86.408977558461,0,2,"peacock7"
"430","peacock","a",8,"g2",61,508.406178,84.370696,4,2.579662663,424.035482,16.5951358679202,83.4048641320798,0,2,"peacock8"
"457","peacock","b",8,"g2",33,660.941669,83.768373,4,2.579662663,577.173296,12.6740946938239,87.3259053061761,0,2,"peacock8"
"508","peacock","a",9,"g2",61,710.129447,88.903377,3,2.154291247,621.22607,12.5193198754931,87.4806801245069,0,2,"peacock9"
"535","peacock","b",9,"g2",33,587.20132,57.622559,3,2.154291247,529.578761,9.81308403734515,90.1869159626549,0,2,"peacock9"
"3743","peal","a",1,"g1",14,481.076062,105.778556,7.957142857,3.426064463,375.297506,21.9879067688885,78.0120932311115,0,4,"peal1"
"3787","peal","b",1,"g1",18,289.21037,93.019275,7.957142857,3.426064463,196.191095,32.1631879935702,67.8368120064298,0,4,"peal1"
"563","peal","a",10,"g2",14,460.980463,82.31794,0.75,1.773534191,378.662523,17.8571428958802,82.1428571041198,0,4,"peal10"
"607","peal","b",10,"g2",18,402.80913,86.708232,0.75,1.773534191,316.100898,21.5258854733506,78.4741145266494,0,4,"peal10"
"642","peal","a",11,"g1",14,426.542762,74.086148,3.714285714,3.426064463,352.456614,17.3689849178592,82.6310150821408,0,4,"peal11"
"686","peal","b",11,"g1",18,480.187993,88.903377,3.714285714,3.426064463,391.284616,18.5142857164277,81.4857142835723,0,4,"peal11"
"722","peal","a",12,"g1",14,262.892207,49.040105,2.871428571,1.438014982,213.852102,18.6540733023707,81.3459266976294,0,4,"peal12"
"763","peal","b",12,"g1",18,358.083047,102.897427,2.871428571,1.438014982,255.18562,28.7356321004496,71.2643678995504,0,4,"peal12"
"798","peal","a",13,"g1",14,644.871988,141.102716,6.216666667,3.426064463,503.769272,21.8807327075277,78.1192672924723,0,4,"peal13"
"842","peal","b",13,"g1",18,571.6842,117.828041,6.216666667,3.426064463,453.856159,20.6106869841776,79.3893130158224,0,4,"peal13"
"877","peal","a",14,"g1",14,435.003263,72.919622,8.373809524,2.884883637,362.083641,16.7630057524419,83.2369942475581,0,4,"peal14"
"921","peal","b",14,"g1",18,435.672818,99.644701,8.373809524,2.884883637,336.028117,22.8714523567087,77.1285476432913,0,4,"peal14"
"957","peal","a",15,"g1",14,428.399479,77.824693,1,3.045307406,350.574786,18.1663836710688,81.8336163289312,0,4,"peal15"
"1000","peal","b",15,"g1",18,460.994714,90.016719,1,3.045307406,370.977995,19.5266271534732,80.4733728465268,0,4,"peal15"
"1036","peal","a",16,"g1",14,481.494835,64.005356,6.207142857,3.398302189,417.489479,13.293051419752,86.706948580248,0,4,"peal16"
"1080","peal","b",16,"g1",18,474.221497,82.916029,6.207142857,3.398302189,391.305468,17.4846626575429,82.5153373424571,0,4,"peal16"
"1116","peal","a",17,"g1",14,444.037154,102.554036,4.833333333,1.762173268,341.483118,23.0958231932096,76.9041768067904,0,4,"peal17"
"1160","peal","b",17,"g1",18,464.038829,88.734698,4.833333333,1.762173268,375.304131,19.1222571161173,80.8777428838827,0,4,"peal17"
"1196","peal","a",18,"g1",14,400.43123,84.688904,11.875,3.426064463,315.742326,21.1494253332838,78.8505746667162,0,4,"peal18"
"1240","peal","b",18,"g1",18,337.482783,61.096021,11.875,3.426064463,276.386762,18.1034482579812,81.8965517420188,0,4,"peal18"
"1276","peal","a",19,"g1",14,501.860175,68.369357,4,3.045307406,433.490818,13.6231883711434,86.3768116288566,0,4,"peal19"
"1320","peal","b",19,"g1",18,395.487639,66.732857,4,3.045307406,328.754782,16.8735632721001,83.1264367278999,0,4,"peal19"
"3823","peal","a",2,"g1",14,391.284618,80.122797,6.938095238,3.426064463,311.161821,20.4768583568496,79.5231416431504,0,4,"peal2"
"3866","peal","b",2,"g1",18,378.525337,79.574011,6.938095238,3.426064463,298.951326,21.0221095450739,78.9778904549261,0,4,"peal2"
"1356","peal","a",20,"g1",14,416.621663,103.171821,8.857142857,3.426064463,313.449842,24.7639117603925,75.2360882396074,0,4,"peal20"
"1400","peal","b",20,"g1",18,418.175145,129.513562,8.857142857,3.426064463,288.661583,30.9711286164557,69.0288713835443,0,4,"peal20"
"1436","peal","a",21,"g2",14,400.760807,82.916029,5.2,1.968031607,317.844778,20.6896551638095,79.3103448361905,0,4,"peal21"
"1480","peal","b",21,"g2",18,385.4868,74.915359,5.2,1.968031607,310.571441,19.4339622005215,80.5660377994785,0,4,"peal21"
"1516","peal","a",22,"g2",14,458.22016,97.462701,5.675,2.198905607,360.757459,21.2698413356584,78.7301586643416,0,4,"peal22"
"1560","peal","b",22,"g2",18,480.767502,96.008034,5.675,2.198905607,384.759468,19.9697428800002,80.0302571199998,0,4,"peal22"
"1596","peal","a",23,"g2",14,420.37029,62.561636,4.964285714,2.243635605,357.808654,14.8825065634396,85.1174934365604,0,4,"peal23"
"1640","peal","b",23,"g2",18,396.223692,84.513087,4.964285714,2.243635605,311.710605,21.3296399751886,78.6703600248114,0,4,"peal23"
"1676","peal","a",24,"g2",14,548.642259,115.245119,3.571428571,2.579662663,433.39714,21.0055126285852,78.9944873714148,0,4,"peal24"
"1720","peal","b",24,"g2",18,510.898901,88.383354,3.571428571,2.579662663,422.515547,17.2995780235589,82.7004219764411,0,4,"peal24"
"1756","peal","a",25,"g2",14,334.759631,88.903377,1.916666667,1.51171755,245.856254,26.5573769257739,73.442623074226,0,4,"peal25"
"1796","peal","b",25,"g2",18,486.690261,116.342691,1.916666667,1.51171755,370.34757,23.9048734529742,76.0951265470258,0,4,"peal25"
"1832","peal","a",26,"g2",14,354.515934,82.317941,2.2,1.968031607,272.197993,23.2198141480433,76.7801858519566,0,4,"peal26"
"1876","peal","b",26,"g2",18,470.858626,66.40314,2.2,1.968031607,404.455486,14.1025641951391,85.8974358048609,0,4,"peal26"
"1912","peal","a",27,"g2",14,416.089812,83.031375,3.6,0.967591848,333.058437,19.9551569409731,80.0448430590269,0,4,"peal27"
"1956","peal","b",27,"g2",18,400.613985,80.122797,3.6,0.967591848,320.491188,20,80,0,4,"peal27"
"1991","peal","a",28,"g2",14,373.17467,68.049499,11.90714286,2.198905607,305.125171,18.2352942122251,81.7647057877749,0,4,"peal28"
"2035","peal","b",28,"g2",18,498.29794,73.537361,11.90714286,2.198905607,424.760579,14.7577092130865,85.2422907869136,0,4,"peal28"
"2071","peal","a",29,"g2",14,358.906226,83.415514,8.371428571,2.884883637,275.490712,23.2415901305652,76.7584098694348,0,4,"peal29"
"2114","peal","b",29,"g2",18,311.710607,65.854354,8.371428571,2.884883637,245.856253,21.1267606944155,78.8732393055845,0,4,"peal29"
"6","peal","a",3,"g1",14,357.169884,100.976676,1.821428571,3.426064463,256.193208,28.27132984146,71.72867015854,0,4,"peal3"
"50","peal","b",3,"g1",18,375.104896,103.259213,1.821428571,3.426064463,271.845683,27.5280899026175,72.4719100973825,0,4,"peal3"
"2149","peal","a",30,"g2",14,390.187045,87.257019,3,1.938414631,302.930026,22.3628693259152,77.6371306740848,0,4,"peal30"
"2192","peal","b",30,"g2",18,420.134761,82.222077,3,1.938414631,337.912684,19.5704056489627,80.4295943510373,0,4,"peal30"
"2228","peal","a",31,"g1",14,322.686329,94.391239,8.25,3.426064463,228.29509,29.251700650758,70.748299349242,0,4,"peal31"
"2272","peal","b",31,"g1",18,357.808652,82.317941,8.25,3.426064463,275.490711,23.0061348544473,76.9938651455527,0,4,"peal31"
"2308","peal","a",32,"g1",14,325.97905,71.891003,6.857142857,3.426064463,254.088047,22.0538721736872,77.9461278263128,0,4,"peal32"
"2352","peal","b",32,"g1",18,380.857676,52.683483,6.857142857,3.426064463,328.174193,13.8328531417075,86.1671468582925,0,4,"peal32"
"2388","peal","a",33,"g1",14,453.297468,82.317942,5.458333333,3.426064463,370.979526,18.1598062665552,81.8401937334448,0,4,"peal33"
"2432","peal","b",33,"g1",18,446.047177,97.683958,5.458333333,3.426064463,348.363219,21.8999162055004,78.1000837944996,0,4,"peal33"
"2468","peal","a",34,"g1",14,408.296992,96.586385,6.514285714,3.426064463,311.710607,23.6559139284573,76.3440860715427,0,4,"peal34"
"2512","peal","b",34,"g1",18,397.321265,83.415514,6.514285714,3.426064463,313.905751,20.9944750880626,79.0055249119375,0,4,"peal34"
"2548","peal","a",35,"g1",14,339.149921,69.147071,7.333333333,3.426064463,270.00285,20.3883494344084,79.6116505655916,0,4,"peal35"
"2592","peal","b",35,"g1",18,432.443584,61.464063,7.333333333,3.426064463,370.979521,14.213198038799,85.786801961201,0,4,"peal35"
"2628","peal","a",36,"g1",14,497.200369,115.245119,8.804761905,3.426064463,381.95525,23.1788080189458,76.8211919810542,0,4,"peal36"
"2672","peal","b",36,"g1",18,628.909071,130.611133,8.804761905,3.426064463,498.297938,20.7678882405562,79.2321117594438,0,4,"peal36"
"2708","peal","a",37,"g2",14,518.603034,125.123272,6.733333333,2.504126581,393.479762,24.1269841857501,75.8730158142499,0,4,"peal37"
"2751","peal","b",37,"g2",18,608.055196,136.098997,6.733333333,2.504126581,471.956199,22.3826714902375,77.6173285097625,0,4,"peal37"
"2786","peal","a",38,"g2",14,429.150871,94.39124,4.75,2.884883637,334.759631,21.9948848711529,78.0051151288471,0,4,"peal38"
"2830","peal","b",38,"g2",18,428.053296,102.074248,4.75,2.884883637,325.979048,23.8461539611647,76.1538460388353,0,4,"peal38"
"2866","peal","a",39,"g2",14,358.906226,58.720132,4.857142857,2.884883637,300.186094,16.3608563313137,83.6391436686863,0,4,"peal39"
"2910","peal","b",39,"g2",18,383.052823,74.634934,4.857142857,2.884883637,308.417889,19.4842406891751,80.5157593108249,0,4,"peal39"
"86","peal","a",4,"g1",14,296.344591,54.604235,5.5,3.426064463,241.740356,18.4259259856037,81.5740740143963,0,4,"peal4"
"130","peal","b",4,"g1",18,312.80818,79.025224,5.5,3.426064463,233.782956,25.2631577601327,74.7368422398673,0,4,"peal4"
"2946","peal","a",40,"g2",14,469.761056,95.488813,5.777777778,2.884883637,374.272243,20.3271028494963,79.6728971505037,0,4,"peal40"
"2990","peal","b",40,"g2",18,487.322211,91.098521,5.777777778,2.884883637,396.22369,18.6936936063438,81.3063063936562,0,4,"peal40"
"3026","peal","a",41,"g2",14,418.175142,107.56211,3.125,1.438014982,310.613032,25.721784773137,74.278215226863,0,4,"peal41"
"3070","peal","b",41,"g2",18,455.492611,115.245118,3.125,1.438014982,340.247493,25.3012047214088,74.6987952785912,0,4,"peal41"
"3106","peal","a",42,"g2",14,391.833401,60.36649,8.833333333,2.579662663,331.466911,15.4061623756266,84.5938376243734,0,4,"peal42"
"3150","peal","b",42,"g2",18,405.004274,51.58591,8.833333333,2.579662663,353.418364,12.7371273123898,87.2628726876102,0,4,"peal42"
"3185","peal","a",43,"g1",14,520.249393,124.025699,5.478571429,3.426064463,396.223694,23.8396624135994,76.1603375864006,0,4,"peal43"
"3229","peal","b",43,"g1",18,526.834829,121.830554,5.478571429,3.426064463,405.004275,23.1249999608511,76.8750000391489,0,4,"peal43"
"3265","peal","a",44,"g2",14,543.298412,114.147545,12.31746032,3.426064463,429.150867,21.0101009829567,78.9898990170433,0,4,"peal44"
"3309","peal","b",44,"g2",18,526.834829,103.171821,12.31746032,3.426064463,423.663008,19.5833333942316,80.4166666057684,0,4,"peal44"
"3345","peal","a",45,"g1",14,460.980472,94.39124,2.75,1.773534191,366.589232,20.4761905836219,79.5238094163781,0,4,"peal45"
"3389","peal","b",45,"g1",18,425.858152,76.830079,2.75,1.773534191,349.028073,18.0412371206645,81.9587628793355,0,4,"peal45"
"3425","peal","a",46,"g2",14,351.30212,98.190034,6.666666667,3.426064463,253.112086,27.9503106898416,72.0496893101584,0,4,"peal46"
"3469","peal","b",46,"g2",18,357.527575,71.278692,6.666666667,3.426064463,286.248883,19.936557900464,80.0634420995359,0,4,"peal46"
"3505","peal","a",47,"g1",14,458.22016,98.190034,10.52380952,3.426064463,360.030126,21.4285713662184,78.5714286337816,0,4,"peal47"
"3549","peal","b",47,"g1",18,333.846117,48.004017,10.52380952,3.426064463,285.8421,14.3790850201801,85.6209149798199,0,4,"peal47"
"3585","peal","a",48,"g2",14,389.850801,64.005355,0.75,1.599676144,325.845446,16.4179103482206,83.5820896517794,0,4,"peal48"
"3629","peal","b",48,"g2",18,464.273191,90.00095,0.75,1.599676144,374.272241,19.3853428853272,80.6146571146728,0,4,"peal48"
"3665","peal","a",49,"g1",14,513.663956,97.683957,0.375,3.426064463,415.979999,19.0170939305697,80.9829060694303,0,4,"peal49"
"3708","peal","b",49,"g1",18,490.614932,103.17182,0.375,3.426064463,387.443112,21.0290827430422,78.9709172569578,0,4,"peal49"
"166","peal","a",5,"g1",14,349.253323,44.367349,8.214285714,3.426064463,304.885974,12.7034865749867,87.2965134250133,0,4,"peal5"
"210","peal","b",5,"g1",18,386.032302,65.296741,8.214285714,3.426064463,320.735561,16.9148386447723,83.0851613552277,0,4,"peal5"
"246","peal","a",6,"g2",14,453.128826,97.462701,7.458333333,2.348788663,355.666125,21.5088282642164,78.4911717357836,0,4,"peal6"
"325","peal","a",7,"g2",14,370.712103,72.437829,3.875,2.504126581,298.274274,19.5401845296645,80.4598154703355,0,4,"peal7"
"369","peal","b",7,"g2",18,482.949502,116.373374,3.875,2.504126581,366.576128,24.0963855471581,75.9036144528419,0,4,"peal7"
"405","peal","a",8,"g2",14,376.031465,88.734698,4,2.579662663,287.296767,23.5976789867837,76.4023210132163,0,4,"peal8"
"449","peal","b",8,"g2",18,442.775686,110.463789,4,2.579662663,332.311897,24.9480250367677,75.0519749632323,0,4,"peal8"
"485","peal","a",9,"g2",14,476.346491,47.744406,3,2.154291247,428.602085,10.0230413999208,89.9769586000792,0,4,"peal9"
"527","peal","b",9,"g2",18,572.932877,90.00095,3,2.154291247,482.931927,15.7088122558552,84.2911877441448,0,4,"peal9"
"3742","pebble","a",1,"g1",9,382.17962,68.745213,7.957142857,3.426064463,313.434407,17.9876710851301,82.0123289148699,0,1,"pebble1"
"3779","pebble","b",1,"g1",3,302.014315,49.665158,7.957142857,3.426064463,252.349157,16.4446370696038,83.5553629303962,0,1,"pebble1"
"562","pebble","a",10,"g2",9,360.00379,69.14707,0.75,1.773534191,290.85672,19.2073172340769,80.7926827659231,0,1,"pebble10"
"599","pebble","b",10,"g2",3,479.639209,83.415515,0.75,1.773534191,396.223694,17.3913044294091,82.6086955705909,0,1,"pebble10"
"641","pebble","a",11,"g1",9,428.053298,42.80533,3.714285714,3.426064463,385.247968,10.0000000467232,89.9999999532769,0,1,"pebble11"
"678","pebble","b",11,"g1",3,320.491186,61.464063,3.714285714,3.426064463,259.027123,19.1780821704095,80.8219178295905,0,1,"pebble11"
"721","pebble","a",12,"g1",9,279.342369,47.177822,2.871428571,1.438014982,232.164547,16.8888887743341,83.1111112256659,0,1,"pebble12"
"756","pebble","b",12,"g1",3,280.704182,25.930152,2.871428571,1.438014982,254.77403,9.23753676031802,90.762463239682,0,1,"pebble12"
"797","pebble","a",13,"g1",9,487.313503,104.736037,6.216666667,3.426064463,382.577466,21.4925374230806,78.5074625769194,0,1,"pebble13"
"834","pebble","b",13,"g1",3,392.760138,84.370696,6.216666667,3.426064463,308.389442,21.48148140227,78.51851859773,0,1,"pebble13"
"913","pebble","b",14,"g1",3,400.760806,99.644701,8.373809524,2.884883637,301.116105,24.863883770111,75.136116229889,0,1,"pebble14"
"956","pebble","a",15,"g1",9,432.036147,65.460022,1,3.045307406,366.576125,15.1515150883891,84.8484849116109,0,1,"pebble15"
"992","pebble","b",15,"g1",3,482.816949,62.738926,1,3.045307406,420.078023,12.9943503702477,87.0056496297523,0,1,"pebble15"
"1035","pebble","a",16,"g1",9,458.22016,66.91469,6.207142857,3.398302189,391.30547,14.6031745962465,85.3968254037535,0,1,"pebble16"
"1072","pebble","b",16,"g1",3,333.846116,74.915359,6.207142857,3.398302189,258.930757,22.4400870369868,77.5599129630132,0,1,"pebble16"
"1115","pebble","a",17,"g1",9,409.125142,89.462031,4.833333333,1.762173268,319.663111,21.8666666542825,78.1333333457175,0,1,"pebble17"
"1152","pebble","b",17,"g1",3,438.582153,72.006025,4.833333333,1.762173268,366.576128,16.4179104205364,83.5820895794636,0,1,"pebble17"
"1195","pebble","a",18,"g1",9,384.782193,38.662326,11.875,3.426064463,346.119867,10.047846990674,89.952153009326,0,1,"pebble18"
"1232","pebble","b",18,"g1",3,376.031463,58.91402,11.875,3.426064463,317.117443,15.6673113281481,84.3326886718519,0,1,"pebble18"
"1275","pebble","a",19,"g1",9,457.492827,42.912682,4,3.045307406,414.580145,9.37996826778663,90.6200317322134,0,1,"pebble19"
"1312","pebble","b",19,"g1",3,478.509574,76.370027,4,3.045307406,402.139547,15.9599788906209,84.0400211093791,0,1,"pebble19"
"3822","pebble","a",2,"g1",9,335.857204,31.280818,6.938095238,3.426064463,304.576386,9.31372548435793,90.6862745156421,0,1,"pebble2"
"3858","pebble","b",2,"g1",3,378.113747,43.902902,6.938095238,3.426064463,334.210845,11.6110303707101,88.3889696292899,0,1,"pebble2"
"1355","pebble","a",20,"g1",9,410.492138,90.00095,8.857142857,3.426064463,320.491188,21.9251336794178,78.0748663205822,0,1,"pebble20"
"1392","pebble","b",20,"g1",3,430.248444,108.659683,8.857142857,3.426064463,321.588761,25.2551019103744,74.7448980896256,0,1,"pebble20"
"1435","pebble","a",21,"g2",9,424.035482,80.006695,5.2,1.968031607,344.028787,18.867924595046,81.132075404954,0,1,"pebble21"
"1472","pebble","b",21,"g2",3,375.30413,69.824024,5.2,1.968031607,305.480106,18.6046511132185,81.3953488867815,0,1,"pebble21"
"1515","pebble","a",22,"g2",9,374.940464,49.458684,5.675,2.198905607,325.48178,13.1910766505052,86.8089233494948,0,1,"pebble22"
"1552","pebble","b",22,"g2",3,417.48948,65.460023,5.675,2.198905607,352.029457,15.6794425095454,84.3205574904546,0,1,"pebble22"
"1595","pebble","a",23,"g2",9,368.78438,38.41504,4.964285714,2.243635605,330.36934,10.4166667796505,89.5833332203495,0,1,"pebble23"
"1632","pebble","b",23,"g2",3,375.369814,72.439789,4.964285714,2.243635605,302.930025,19.2982457028364,80.7017542971636,0,1,"pebble23"
"1675","pebble","a",24,"g2",9,500.493086,93.293667,3.571428571,2.579662663,407.199419,18.640350807963,81.359649192037,0,1,"pebble24"
"1712","pebble","b",24,"g2",3,485.030602,66.826439,3.571428571,2.579662663,418.204163,13.7777778813222,86.2222221186778,0,1,"pebble24"
"1755","pebble","a",25,"g2",9,391.508015,75.732507,1.916666667,1.51171755,315.775508,19.343794787956,80.656205212044,0,1,"pebble25"
"1788","pebble","b",25,"g2",3,370.979525,53.781055,1.916666667,1.51171755,317.19847,14.4970413124552,85.5029586875448,0,1,"pebble25"
"1831","pebble","a",26,"g2",9,356.711079,70.244643,2.2,1.968031607,286.466436,19.6923076224386,80.3076923775614,0,1,"pebble26"
"1868","pebble","b",26,"g2",3,335.308416,59.268918,2.2,1.968031607,276.039498,17.6759410655532,82.3240589344468,0,1,"pebble26"
"1911","pebble","a",27,"g2",9,376.906467,64.372639,3.6,0.967591848,312.533828,17.0792078767914,82.9207921232087,0,1,"pebble27"
"1948","pebble","b",27,"g2",3,400.613985,46.098048,3.6,0.967591848,354.515937,11.5068494176508,88.4931505823492,0,1,"pebble27"
"1990","pebble","a",28,"g2",9,318.296042,62.561636,11.90714286,2.198905607,255.734406,19.6551724636274,80.3448275363726,0,1,"pebble28"
"2027","pebble","b",28,"g2",3,361.101371,77.927651,11.90714286,2.198905607,283.17372,21.5805469761011,78.4194530238989,0,1,"pebble28"
"2070","pebble","a",29,"g2",9,357.808654,64.756781,8.371428571,2.884883637,293.051873,18.0981595263484,81.9018404736516,0,1,"pebble29"
"2107","pebble","b",29,"g2",3,364.39409,62.01285,8.371428571,2.884883637,302.38124,17.0180723842146,82.9819276157854,0,1,"pebble29"
"5","pebble","a",3,"g1",9,375.464844,58.330769,1.821428571,3.426064463,317.134075,15.5356140347457,84.4643859652543,0,1,"pebble3"
"42","pebble","b",3,"g1",3,325.703711,62.836029,1.821428571,3.426064463,262.867682,19.2923896405958,80.7076103594042,0,1,"pebble3"
"2148","pebble","a",30,"g2",9,352.574833,52.683483,3,1.938414631,299.89135,14.9424967606806,85.0575032393194,0,1,"pebble30"
"2184","pebble","b",30,"g2",3,374.010181,100.270826,3,1.938414631,273.739355,26.8096514730972,73.1903485269028,0,1,"pebble30"
"2227","pebble","a",31,"g1",9,450.004744,76.830078,8.25,3.426064463,373.174666,17.0731706775073,82.9268293224927,0,1,"pebble31"
"2264","pebble","b",31,"g1",3,403.9067,90.000949,8.25,3.426064463,313.905751,22.2826085826256,77.7173914173744,0,1,"pebble31"
"2307","pebble","a",32,"g1",9,358.35744,51.58591,6.857142857,3.426064463,306.77153,14.3950994850281,85.6049005149719,0,1,"pebble32"
"2344","pebble","b",32,"g1",3,372.625882,62.012849,6.857142857,3.426064463,310.613033,16.642120688761,83.357879311239,0,1,"pebble32"
"2387","pebble","a",33,"g1",9,460.980476,75.732507,5.458333333,3.426064463,385.247969,16.4285714781552,83.5714285218448,0,1,"pebble33"
"2424","pebble","b",33,"g1",3,516.922228,85.61066,5.458333333,3.426064463,431.311568,16.5616132104112,83.4383867895888,0,1,"pebble33"
"2467","pebble","a",34,"g1",9,423.663008,59.268918,6.514285714,3.426064463,364.39409,13.989637254334,86.010362745666,0,1,"pebble34"
"2504","pebble","b",34,"g1",3,377.564959,60.366491,6.514285714,3.426064463,317.198468,15.9883722154417,84.0116277845583,0,1,"pebble34"
"2547","pebble","a",35,"g1",9,300.734881,57.073773,7.333333333,3.426064463,243.661108,18.9781021776453,81.0218978223547,0,1,"pebble35"
"2584","pebble","b",35,"g1",3,312.25939,46.646833,7.333333333,3.426064463,265.612557,14.9384884790814,85.0615115209186,0,1,"pebble35"
"2627","pebble","a",36,"g1",9,433.541161,60.366491,8.804761905,3.426064463,373.17467,13.9240506854665,86.0759493145335,0,1,"pebble36"
"2664","pebble","b",36,"g1",3,371.528308,71.342216,8.804761905,3.426064463,300.186092,19.2023634441336,80.7976365558664,0,1,"pebble36"
"2707","pebble","a",37,"g2",9,516.956675,79.025224,6.733333333,2.504126581,437.931451,15.2866241643944,84.7133758356056,0,1,"pebble37"
"2743","pebble","b",37,"g2",3,471.956199,76.830079,6.733333333,2.504126581,395.12612,16.279069787152,83.720930212848,0,1,"pebble37"
"2785","pebble","a",38,"g2",9,383.052823,72.439789,4.75,2.884883637,310.613034,18.9111748172653,81.0888251827347,0,1,"pebble38"
"2822","pebble","b",38,"g2",3,412.68728,86.708232,4.75,2.884883637,325.979048,21.010638370051,78.9893616299489,0,1,"pebble38"
"2865","pebble","a",39,"g2",9,358.906226,51.037124,4.857142857,2.884883637,307.869102,14.220183519469,85.779816480531,0,1,"pebble39"
"2902","pebble","b",39,"g2",3,395.126121,70.244644,4.857142857,2.884883637,324.881477,17.7777778452668,82.2222221547332,0,1,"pebble39"
"85","pebble","a",4,"g1",9,349.529882,35.671108,5.5,3.426064463,313.858774,10.2054530490758,89.7945469509242,0,1,"pebble4"
"122","pebble","b",4,"g1",3,407.473813,38.483638,5.5,3.426064463,368.990175,9.44444447034931,90.5555555296507,0,1,"pebble4"
"2945","pebble","a",40,"g2",9,470.858628,64.756781,5.777777778,2.884883637,406.101847,13.7529137514286,86.2470862485714,0,1,"pebble40"
"2982","pebble","b",40,"g2",3,437.931447,62.561635,5.777777778,2.884883637,375.369812,14.2857142204725,85.7142857795275,0,1,"pebble40"
"3025","pebble","a",41,"g2",9,347.930498,90.000949,3.125,1.438014982,257.929549,25.8675078837153,74.1324921162847,0,1,"pebble41"
"3062","pebble","b",41,"g2",3,345.735355,79.025224,3.125,1.438014982,266.710131,22.8571428571429,77.1428571428572,0,1,"pebble41"
"3105","pebble","a",42,"g2",9,423.663005,32.927177,8.833333333,2.579662663,390.735828,7.77202083056556,92.2279791694344,0,1,"pebble42"
"3142","pebble","b",42,"g2",3,423.114221,68.598285,8.833333333,2.579662663,354.515936,16.2127107989594,83.7872892010406,0,1,"pebble42"
"3184","pebble","a",43,"g1",9,566.347441,71.342216,5.478571429,3.426064463,495.005225,12.5968991532885,87.4031008467115,0,1,"pebble43"
"3221","pebble","b",43,"g1",3,390.735831,68.049499,5.478571429,3.426064463,322.686332,17.4157304247841,82.5842695752159,0,1,"pebble43"
